kind,solver,t_obs_s,nearest_track_time_s,gamma_e,dnde,ratio_dg_to_fullhide
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.93995562e+09,,5.39940228e+01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.99115198e+09,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,7.26603734e+09,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,8.81221155e+09,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.06874034e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.29616262e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.57197915e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.90648798e+10,,1.93984697e+08
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.31217851e+10,,8.75893422e+18
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.80419783e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.40091625e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.00000000e+00,,5.73854344e-05
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.63838409e+00,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.41261293e+00,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.35159355e+00,,2.01521946e-04
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,6.49038428e+00,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,7.87150363e+00,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,9.54651785e+00,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.15779662e+01,,1.38293852e-03
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.40416960e+01,,2.67098768e-03
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.70296945e+01,,3.69820191e-03
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.06535231e+01,,6.25205832e-03
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.50484833e+01,,1.76607026e-03
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.03786677e+01,,1.13542379e-02
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.68430870e+01,,1.99183181e-02
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.46831005e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.41914274e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,6.57230757e+01,,4.95617015e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,7.97085976e+01,,3.35373821e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,9.66701644e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.17241063e+02,,1.24848574e-02
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.42189339e+02,,2.81976205e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.72446476e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.09142172e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.53646517e+02,,4.58756802e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.07621150e+02,,6.06446041e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.73081299e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.52471021e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.48754454e+02,,1.92195041e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,6.65526492e+02,,6.36017996e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,8.07146999e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,9.78903599e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.18720909e+03,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.43984089e+03,,1.07809691e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.74623140e+03,,1.16741120e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.11782018e+03,,1.15829910e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.56848108e+03,,1.12163391e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.11504023e+03,,1.08191211e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.77790427e+03,,1.02674097e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.58182226e+03,,9.88346732e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.55680973e+03,,9.66815268e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,6.73926937e+03,,9.55490326e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,8.17335015e+03,,9.49736675e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,9.91259571e+03,,9.46888515e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.20219435e+04,,9.45219781e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.45801493e+04,,9.44107732e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.76827278e+04,,9.42583470e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.14455184e+04,,9.40815428e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.60090110e+04,,9.38840868e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.15435906e+04,,9.36389032e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.82558994e+04,,9.33212836e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.63965519e+04,,9.29977316e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.62694921e+04,,9.26129577e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,6.82433415e+04,,9.21800294e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,8.27651627e+04,,9.16901198e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.00377150e+05,,9.11486375e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.21736876e+05,,9.05650589e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.47641837e+05,,8.99395609e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.79059237e+05,,8.92716957e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.17162093e+05,,8.85567521e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.63373034e+05,,8.78185016e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.19417419e+05,,8.71065628e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.87387752e+05,,8.64268023e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.69821811e+05,,8.57761864e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.69797400e+05,,8.51622229e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,6.91047265e+05,,8.45936048e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,8.38098457e+05,,8.40749603e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.01644136e+06,,8.36124326e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.23273470e+06,,8.32071152e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.49505410e+06,,8.28523830e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.81319368e+06,,8.25547454e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.19903168e+06,,8.23228424e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.66697396e+06,,8.21443128e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.23449187e+06,,8.19968136e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.92277459e+06,,8.18718844e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.75752022e+06,,8.17754237e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.76989529e+06,,8.17135385e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,6.99769840e+06,,8.16867117e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,8.48677151e+06,,8.16926443e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.02927115e+07,,8.17289717e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.24829459e+07,,8.17938111e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.51392506e+07,,8.18855519e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.83608028e+07,,8.20025751e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.22678842e+07,,8.21429565e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.70063719e+07,,8.23041156e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.27531846e+07,,8.24823898e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.97228885e+07,,8.26725067e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.81757085e+07,,8.28669106e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.84272438e+07,,8.30549201e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,7.08602514e+07,,8.32216453e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,8.59389371e+07,,8.33465450e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.04226287e+08,,8.34014638e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.26405088e+08,,8.33477707e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.53303421e+08,,8.31318304e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.85925575e+08,,8.26772274e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.25489552e+08,,8.18700294e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.73472532e+08,,8.05275361e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.31666037e+08,,7.83206136e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.02242810e+08,,7.47038661e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.87837947e+08,,7.29923340e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.91647274e+08,,7.11014229e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,7.17546676e+08,,6.88690374e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,8.70236803e+08,,6.62973019e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.05541858e+09,,6.33779350e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.28000606e+09,,6.01111085e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.55238456e+09,,5.65064058e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.88272375e+09,,5.25845917e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.28335738e+09,,4.83802319e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.76924373e+09,,4.39446617e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.35852410e+09,,3.93482945e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.07320022e+09,,3.46809210e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,4.93995562e+09,,3.00486726e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,5.99115198e+09,,2.55669501e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,7.26603734e+09,,2.13592577e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,8.81221155e+09,,1.74995801e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.06874034e+10,,1.39480946e-01
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.29616262e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.57197915e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,1.90648798e+10,,7.56771244e-02
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.31217851e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,2.80419783e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+05,8.94667946e+04,3.40091625e+10,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.00000000e+00,,1.96239854e-04
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.63838409e+00,,4.78176744e-04
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.41261293e+00,,9.96614984e-04
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.35159355e+00,,1.67503641e-03
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,6.49038428e+00,,2.17909877e-03
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,7.87150363e+00,,1.93057806e-03
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,9.54651785e+00,,1.72627797e-03
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.15779662e+01,,3.25022538e-03
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.40416960e+01,,1.16684537e-03
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.70296945e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.06535231e+01,,4.63462650e-03
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.50484833e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.03786677e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.68430870e+01,,1.35419797e-02
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.46831005e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.41914274e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,6.57230757e+01,,2.78661946e-02
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,7.97085976e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,9.66701644e+01,,9.97264699e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.17241063e+02,,1.06088626e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.42189339e+02,,1.06672270e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.72446476e+02,,1.08708664e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.09142172e+02,,1.07706030e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.53646517e+02,,1.07131117e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.07621150e+02,,1.06387447e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.73081299e+02,,1.05149573e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.52471021e+02,,1.03456219e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.48754454e+02,,1.02425187e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,6.65526492e+02,,1.00657004e+00
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,8.07146999e+02,,9.93378195e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,9.78903599e+02,,9.79192125e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.18720909e+03,,9.68058790e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.43984089e+03,,9.58417774e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.74623140e+03,,9.54396192e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.11782018e+03,,9.49983406e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.56848108e+03,,9.47277115e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.11504023e+03,,9.46775667e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.77790427e+03,,9.46742087e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.58182226e+03,,9.45517142e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.55680973e+03,,9.45915009e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,6.73926937e+03,,9.44737244e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,8.17335015e+03,,9.45160163e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,9.91259571e+03,,9.43188111e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.20219435e+04,,9.44245833e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.45801493e+04,,9.42696732e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.76827278e+04,,9.41807082e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.14455184e+04,,9.40633018e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.60090110e+04,,9.39390264e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.15435906e+04,,9.37785830e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.82558994e+04,,9.36035586e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.63965519e+04,,9.33866782e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.62694921e+04,,9.31559577e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,6.82433415e+04,,9.28858840e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,8.27651627e+04,,9.25542315e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.00377150e+05,,9.21875052e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.21736876e+05,,9.17828322e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.47641837e+05,,9.13301196e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.79059237e+05,,9.08238253e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.17162093e+05,,9.02757450e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.63373034e+05,,8.96909131e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.19417419e+05,,8.90983955e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.87387752e+05,,8.84822613e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.69821811e+05,,8.78697649e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.69797400e+05,,8.72391540e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,6.91047265e+05,,8.65994001e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,8.38098457e+05,,8.60065698e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.01644136e+06,,8.54864825e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.23273470e+06,,8.50222374e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.49505410e+06,,8.46085452e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.81319368e+06,,8.42427240e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.19903168e+06,,8.39281745e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.66697396e+06,,8.36685150e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.23449187e+06,,8.34407322e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.92277459e+06,,8.32561050e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.75752022e+06,,8.31534733e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.76989529e+06,,8.31117882e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,6.99769840e+06,,8.30588061e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,8.48677151e+06,,8.29599611e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.02927115e+07,,8.28420434e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.24829459e+07,,8.27431243e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.51392506e+07,,8.26794879e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.83608028e+07,,8.26516918e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.22678842e+07,,8.26567279e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.70063719e+07,,8.26920761e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.27531846e+07,,8.27558572e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.97228885e+07,,8.28464872e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.81757085e+07,,8.29623825e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.84272438e+07,,8.31016626e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,7.08602514e+07,,8.32618023e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,8.59389371e+07,,8.34392041e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.04226287e+08,,8.36286667e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.26405088e+08,,8.38227194e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.53303421e+08,,8.40107815e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.85925575e+08,,8.41780955e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.25489552e+08,,8.43043459e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.73472532e+08,,8.43618164e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.31666037e+08,,8.43127949e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.02242810e+08,,8.41056199e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.87837947e+08,,8.36680115e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.91647274e+08,,8.28944426e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,7.17546676e+08,,8.16190220e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,8.70236803e+08,,7.95479426e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.05541858e+09,,7.60612186e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.28000606e+09,,7.39682777e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.55238456e+09,,7.21310976e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.88272375e+09,,6.99373049e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.28335738e+09,,6.74093037e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.76924373e+09,,6.45346842e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.35852410e+09,,6.13091513e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.07320022e+09,,5.77380995e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,4.93995562e+09,,5.38386944e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,5.99115198e+09,,4.96425286e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,7.26603734e+09,,4.51985052e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,8.81221155e+09,,4.05751240e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.06874034e+10,,3.58609470e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.29616262e+10,,3.11619188e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.57197915e+10,,2.65946658e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,1.90648798e+10,,2.22762239e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.31217851e+10,,1.83103497e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,2.80419783e+10,,1.48641252e-01
ratio,dg_1d/fullhide_1d,1.00000000e+07,9.42249237e+06,3.40091625e+10,,0.00000000e+00
