solver,component,band,frequency_hz,time_s,flux_mjy
dg_1d,total,10 GHz,1.000000000000e+10,1.370383450663e+04,1.902476102583e-25
dg_1d,total,10 GHz,1.000000000000e+10,1.663614249384e+04,1.787944329812e-25
dg_1d,total,10 GHz,1.000000000000e+10,2.019589750164e+04,1.658336811022e-25
dg_1d,total,10 GHz,1.000000000000e+10,2.451735887979e+04,1.562055388315e-25
dg_1d,total,10 GHz,1.000000000000e+10,2.976351441631e+04,1.460021791184e-25
dg_1d,total,10 GHz,1.000000000000e+10,3.613222756796e+04,1.335421454521e-25
dg_1d,total,10 GHz,1.000000000000e+10,4.386370005780e+04,1.231531187005e-25
dg_1d,total,10 GHz,1.000000000000e+10,5.324953129838e+04,1.150101450485e-25
dg_1d,total,10 GHz,1.000000000000e+10,6.464371632490e+04,1.092294112013e-25
dg_1d,total,10 GHz,1.000000000000e+10,7.847599703515e+04,1.044569524636e-25
dg_1d,total,10 GHz,1.000000000000e+10,9.526807029020e+04,9.840914146804e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.156532641790e+05,9.460646268284e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.404004245548e+05,9.282551272069e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.704429127453e+05,8.977237625719e-26
dg_1d,total,10 GHz,1.000000000000e+10,2.069138081115e+05,9.084728718077e-26
dg_1d,total,10 GHz,1.000000000000e+10,2.511886431510e+05,9.231570008040e-26
dg_1d,total,10 GHz,1.000000000000e+10,3.049372829387e+05,9.714734615471e-26
dg_1d,total,10 GHz,1.000000000000e+10,3.701869055846e+05,9.736600938058e-26
dg_1d,total,10 GHz,1.000000000000e+10,4.493984590722e+05,9.895800282627e-26
dg_1d,total,10 GHz,1.000000000000e+10,5.455594781169e+05,9.973548097496e-26
dg_1d,total,10 GHz,1.000000000000e+10,6.622967617148e+05,9.826918324316e-26
dg_1d,total,10 GHz,1.000000000000e+10,8.040131611168e+05,9.419966312579e-26
dg_1d,total,10 GHz,1.000000000000e+10,9.760536373079e+05,9.613682319723e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.184906851001e+06,9.849676741279e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.438449888288e+06,9.880095350172e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.746245352002e+06,1.003784105558e-25
dg_1d,total,10 GHz,1.000000000000e+10,2.119902023850e+06,9.857312418658e-26
dg_1d,total,10 GHz,1.000000000000e+10,2.573512700017e+06,9.592049329246e-26
dg_1d,total,10 GHz,1.000000000000e+10,3.124185713603e+06,9.561507955952e-26
dg_1d,total,10 GHz,1.000000000000e+10,3.792690190732e+06,8.996848069240e-26
dg_1d,total,10 GHz,1.000000000000e+10,4.604239376759e+06,8.037138995611e-26
dg_1d,total,10 GHz,1.000000000000e+10,5.589441576403e+06,7.010316897758e-26
dg_1d,total,10 GHz,1.000000000000e+10,6.785454573394e+06,5.872847180651e-26
dg_1d,total,10 GHz,1.000000000000e+10,8.237387069571e+06,4.792936434157e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.000000000000e+07,3.823247758971e-26
dg_1d,total,R band,4.560000000000e+14,1.000000000000e-01,4.430986773766e-29
dg_1d,total,R band,4.560000000000e+14,1.213977189070e-01,7.231481624533e-29
dg_1d,total,R band,4.560000000000e+14,1.473740615582e-01,1.221636605980e-28
dg_1d,total,R band,4.560000000000e+14,1.789087489923e-01,2.134867847521e-28
dg_1d,total,R band,4.560000000000e+14,2.171911402017e-01,3.822723625913e-28
dg_1d,total,R band,4.560000000000e+14,2.636650898730e-01,6.966268385538e-28
dg_1d,total,R band,4.560000000000e+14,3.200834046600e-01,1.286374571215e-27
dg_1d,total,R band,4.560000000000e+14,3.885739518571e-01,2.416241347195e-27
dg_1d,total,R band,4.560000000000e+14,4.717199138213e-01,4.576727442613e-27
dg_1d,total,R band,4.560000000000e+14,5.726572150092e-01,8.691515232801e-27
dg_1d,total,R band,4.560000000000e+14,6.951927961776e-01,1.635671695670e-26
dg_1d,total,R band,4.560000000000e+14,8.439481965654e-01,3.006336668313e-26
dg_1d,total,R band,4.560000000000e+14,1.024533859387e+00,5.322912279329e-26
dg_1d,total,R band,4.560000000000e+14,1.243760734726e+00,8.958038235262e-26
dg_1d,total,R band,4.560000000000e+14,1.509897160618e+00,1.421304274731e-25
dg_1d,total,R band,4.560000000000e+14,1.832980710832e+00,2.121405850713e-25
dg_1d,total,R band,4.560000000000e+14,2.225196770956e+00,2.971313838439e-25
dg_1d,total,R band,4.560000000000e+14,2.701338121133e+00,3.931579127012e-25
dg_1d,total,R band,4.560000000000e+14,3.279362859021e+00,4.957315547070e-25
dg_1d,total,R band,4.560000000000e+14,3.981071705535e+00,6.007318749411e-25
dg_1d,total,R band,4.560000000000e+14,4.832930238572e+00,7.047760549569e-25
dg_1d,total,R band,4.560000000000e+14,5.867067065993e+00,8.065403147679e-25
dg_1d,total,R band,4.560000000000e+14,7.122485584860e+00,9.046120428260e-25
dg_1d,total,R band,4.560000000000e+14,8.646535029500e+00,9.972087284160e-25
dg_1d,total,R band,4.560000000000e+14,1.049669629031e+01,1.084159534012e-24
dg_1d,total,R band,4.560000000000e+14,1.274274985703e+01,1.166297599457e-24
dg_1d,total,R band,4.560000000000e+14,1.546940765246e+01,1.241939413352e-24
dg_1d,total,R band,4.560000000000e+14,1.877950801851e+01,1.311923489188e-24
dg_1d,total,R band,4.560000000000e+14,2.279789435644e+01,1.374180537558e-24
dg_1d,total,R band,4.560000000000e+14,2.767612370754e+01,1.427752531926e-24
dg_1d,total,R band,4.560000000000e+14,3.359818286284e+01,1.472561748010e-24
dg_1d,total,R band,4.560000000000e+14,4.078742758969e+01,1.512839791157e-24
dg_1d,total,R band,4.560000000000e+14,4.951500669473e+01,1.550390580119e-24
dg_1d,total,R band,4.560000000000e+14,6.011008864406e+01,1.590544997612e-24
dg_1d,total,R band,4.560000000000e+14,7.297227644686e+01,1.638847176730e-24
dg_1d,total,R band,4.560000000000e+14,8.858667904101e+01,1.699361818573e-24
dg_1d,total,R band,4.560000000000e+14,1.075422076113e+02,1.774399216383e-24
dg_1d,total,R band,4.560000000000e+14,1.305537869023e+02,1.866286738228e-24
dg_1d,total,R band,4.560000000000e+14,1.584893192461e+02,1.974182393864e-24
dg_1d,total,R band,4.560000000000e+14,1.924024182760e+02,2.105228519680e-24
dg_1d,total,R band,4.560000000000e+14,2.335721469090e+02,2.251555235319e-24
dg_1d,total,R band,4.560000000000e+14,2.835512583497e+02,2.415338970682e-24
dg_1d,total,R band,4.560000000000e+14,3.442247595686e+02,2.595390965910e-24
dg_1d,total,R band,4.560000000000e+14,4.178810060294e+02,2.792241817946e-24
dg_1d,total,R band,4.560000000000e+14,5.072980090654e+02,2.997348866592e-24
dg_1d,total,R band,4.560000000000e+14,6.158482110660e+02,3.201812137166e-24
dg_1d,total,R band,4.560000000000e+14,7.476256801638e+02,3.396662119067e-24
dg_1d,total,R band,4.560000000000e+14,9.076005216818e+02,3.588198906030e-24
dg_1d,total,R band,4.560000000000e+14,1.101806330110e+03,3.796951440404e-24
dg_1d,total,R band,4.560000000000e+14,1.337567751526e+03,4.036112930163e-24
dg_1d,total,R band,4.560000000000e+14,1.623776739189e+03,4.296221305390e-24
dg_1d,total,R band,4.560000000000e+14,1.971227921518e+03,4.547567030404e-24
dg_1d,total,R band,4.560000000000e+14,2.393025731180e+03,4.756049907089e-24
dg_1d,total,R band,4.560000000000e+14,2.905078650511e+03,4.897934952294e-24
dg_1d,total,R band,4.560000000000e+14,3.526699214175e+03,4.952336608900e-24
dg_1d,total,R band,4.560000000000e+14,4.281332398719e+03,4.917963585343e-24
dg_1d,total,R band,4.560000000000e+14,5.197439870872e+03,4.806789422566e-24
dg_1d,total,R band,4.560000000000e+14,6.309573444802e+03,4.461629251793e-24
dg_1d,total,R band,4.560000000000e+14,7.659678234752e+03,3.925759848721e-24
dg_1d,total,R band,4.560000000000e+14,9.298674652605e+03,3.442420272188e-24
dg_1d,total,R band,4.560000000000e+14,1.128837891685e+04,2.991034307198e-24
dg_1d,total,R band,4.560000000000e+14,1.370383450663e+04,2.542821388919e-24
dg_1d,total,R band,4.560000000000e+14,1.663614249384e+04,2.083129911179e-24
dg_1d,total,R band,4.560000000000e+14,2.019589750164e+04,1.661095589319e-24
dg_1d,total,R band,4.560000000000e+14,2.451735887979e+04,1.363015387777e-24
dg_1d,total,R band,4.560000000000e+14,2.976351441631e+04,1.053644630604e-24
dg_1d,total,R band,4.560000000000e+14,3.613222756796e+04,7.183400052761e-25
dg_1d,total,R band,4.560000000000e+14,4.386370005780e+04,4.665969516729e-25
dg_1d,total,R band,4.560000000000e+14,5.324953129838e+04,3.035231142639e-25
dg_1d,total,R band,4.560000000000e+14,6.464371632490e+04,1.994523868445e-25
dg_1d,total,R band,4.560000000000e+14,7.847599703515e+04,1.325378089858e-25
dg_1d,total,R band,4.560000000000e+14,9.526807029020e+04,8.926868787196e-26
dg_1d,total,R band,4.560000000000e+14,1.156532641790e+05,6.081896508063e-26
dg_1d,total,R band,4.560000000000e+14,1.404004245548e+05,4.177241285082e-26
dg_1d,total,R band,4.560000000000e+14,1.704429127453e+05,2.860344243443e-26
dg_1d,total,R band,4.560000000000e+14,2.069138081115e+05,1.930603171735e-26
dg_1d,total,R band,4.560000000000e+14,2.511886431510e+05,1.284644072979e-26
dg_1d,total,R band,4.560000000000e+14,3.049372829387e+05,8.488479508979e-27
dg_1d,total,R band,4.560000000000e+14,3.701869055846e+05,5.591202930447e-27
dg_1d,total,R band,4.560000000000e+14,4.493984590722e+05,3.658397094848e-27
dg_1d,total,R band,4.560000000000e+14,5.455594781169e+05,2.370639041084e-27
dg_1d,total,R band,4.560000000000e+14,6.622967617148e+05,1.527853798586e-27
dg_1d,total,R band,4.560000000000e+14,8.040131611168e+05,1.004238513743e-27
dg_1d,total,R band,4.560000000000e+14,9.760536373079e+05,7.021362646681e-28
dg_1d,total,R band,4.560000000000e+14,1.184906851001e+06,5.298455034897e-28
dg_1d,total,R band,4.560000000000e+14,1.438449888288e+06,4.137141844997e-28
dg_1d,total,R band,4.560000000000e+14,1.746245352002e+06,3.189174838859e-28
dg_1d,total,R band,4.560000000000e+14,2.119902023850e+06,2.401180957686e-28
dg_1d,total,R band,4.560000000000e+14,2.573512700017e+06,1.771200496853e-28
dg_1d,total,R band,4.560000000000e+14,3.124185713603e+06,1.300287109468e-28
dg_1d,total,R band,4.560000000000e+14,3.792690190732e+06,9.546253708730e-29
dg_1d,total,R band,4.560000000000e+14,4.604239376759e+06,6.986435827416e-29
dg_1d,total,R band,4.560000000000e+14,5.589441576403e+06,5.116768246372e-29
dg_1d,total,R band,4.560000000000e+14,6.785454573394e+06,3.751455661927e-29
dg_1d,total,R band,4.560000000000e+14,8.237387069571e+06,2.752634968790e-29
dg_1d,total,R band,4.560000000000e+14,1.000000000000e+07,2.024045123117e-29
dg_1d,total,1 keV,2.417989242000e+17,1.000000000000e-01,3.550738728373e-28
dg_1d,total,1 keV,2.417989242000e+17,1.213977189070e-01,5.787073605686e-28
dg_1d,total,1 keV,2.417989242000e+17,1.473740615582e-01,9.760677850437e-28
dg_1d,total,1 keV,2.417989242000e+17,1.789087489923e-01,1.702404775617e-27
dg_1d,total,1 keV,2.417989242000e+17,2.171911402017e-01,3.040836443819e-27
dg_1d,total,1 keV,2.417989242000e+17,2.636650898730e-01,5.524146588877e-27
dg_1d,total,1 keV,2.417989242000e+17,3.200834046600e-01,1.015950782893e-26
dg_1d,total,1 keV,2.417989242000e+17,3.885739518571e-01,1.897783324939e-26
dg_1d,total,1 keV,2.417989242000e+17,4.717199138213e-01,3.568100901089e-26
dg_1d,total,1 keV,2.417989242000e+17,5.726572150092e-01,6.707569443297e-26
dg_1d,total,1 keV,2.417989242000e+17,6.951927961776e-01,1.245395719246e-25
dg_1d,total,1 keV,2.417989242000e+17,8.439481965654e-01,2.249098338098e-25
dg_1d,total,1 keV,2.417989242000e+17,1.024533859387e+00,3.893175836068e-25
dg_1d,total,1 keV,2.417989242000e+17,1.243760734726e+00,6.367849049210e-25
dg_1d,total,1 keV,2.417989242000e+17,1.509897160618e+00,9.754376177871e-25
dg_1d,total,1 keV,2.417989242000e+17,1.832980710832e+00,1.393809247362e-24
dg_1d,total,1 keV,2.417989242000e+17,2.225196770956e+00,1.854574490668e-24
dg_1d,total,1 keV,2.417989242000e+17,2.701338121133e+00,2.318982335682e-24
dg_1d,total,1 keV,2.417989242000e+17,3.279362859021e+00,2.756204495678e-24
dg_1d,total,1 keV,2.417989242000e+17,3.981071705535e+00,3.141153501661e-24
dg_1d,total,1 keV,2.417989242000e+17,4.832930238572e+00,3.463583844632e-24
dg_1d,total,1 keV,2.417989242000e+17,5.867067065993e+00,3.715259334589e-24
dg_1d,total,1 keV,2.417989242000e+17,7.122485584860e+00,3.910541484751e-24
dg_1d,total,1 keV,2.417989242000e+17,8.646535029500e+00,4.051847587578e-24
dg_1d,total,1 keV,2.417989242000e+17,1.049669629031e+01,4.147543932585e-24
dg_1d,total,1 keV,2.417989242000e+17,1.274274985703e+01,4.208152893595e-24
dg_1d,total,1 keV,2.417989242000e+17,1.546940765246e+01,4.224257558364e-24
dg_1d,total,1 keV,2.417989242000e+17,1.877950801851e+01,4.216359826051e-24
dg_1d,total,1 keV,2.417989242000e+17,2.279789435644e+01,4.187807790538e-24
dg_1d,total,1 keV,2.417989242000e+17,2.767612370754e+01,4.148257705166e-24
dg_1d,total,1 keV,2.417989242000e+17,3.359818286284e+01,4.103324346396e-24
dg_1d,total,1 keV,2.417989242000e+17,4.078742758969e+01,4.063350862497e-24
dg_1d,total,1 keV,2.417989242000e+17,4.951500669473e+01,4.017990948283e-24
dg_1d,total,1 keV,2.417989242000e+17,6.011008864406e+01,3.966313723633e-24
dg_1d,total,1 keV,2.417989242000e+17,7.297227644686e+01,3.902102176481e-24
dg_1d,total,1 keV,2.417989242000e+17,8.858667904101e+01,3.818282597790e-24
dg_1d,total,1 keV,2.417989242000e+17,1.075422076113e+02,3.702862608510e-24
dg_1d,total,1 keV,2.417989242000e+17,1.305537869023e+02,3.545886090456e-24
dg_1d,total,1 keV,2.417989242000e+17,1.584893192461e+02,3.350068925900e-24
dg_1d,total,1 keV,2.417989242000e+17,1.924024182760e+02,3.126735114140e-24
dg_1d,total,1 keV,2.417989242000e+17,2.335721469090e+02,2.875697045592e-24
dg_1d,total,1 keV,2.417989242000e+17,2.835512583497e+02,2.605251813665e-24
dg_1d,total,1 keV,2.417989242000e+17,3.442247595686e+02,2.322951206486e-24
dg_1d,total,1 keV,2.417989242000e+17,4.178810060294e+02,2.043958572519e-24
dg_1d,total,1 keV,2.417989242000e+17,5.072980090654e+02,1.771360390842e-24
dg_1d,total,1 keV,2.417989242000e+17,6.158482110660e+02,1.511237862797e-24
dg_1d,total,1 keV,2.417989242000e+17,7.476256801638e+02,1.265543286995e-24
dg_1d,total,1 keV,2.417989242000e+17,9.076005216818e+02,1.037894215754e-24
dg_1d,total,1 keV,2.417989242000e+17,1.101806330110e+03,8.410017908277e-25
dg_1d,total,1 keV,2.417989242000e+17,1.337567751526e+03,6.738150421393e-25
dg_1d,total,1 keV,2.417989242000e+17,1.623776739189e+03,5.365923289059e-25
dg_1d,total,1 keV,2.417989242000e+17,1.971227921518e+03,4.243270963346e-25
dg_1d,total,1 keV,2.417989242000e+17,2.393025731180e+03,3.338210337164e-25
dg_1d,total,1 keV,2.417989242000e+17,2.905078650511e+03,2.628079700565e-25
dg_1d,total,1 keV,2.417989242000e+17,3.526699214175e+03,2.063901837019e-25
dg_1d,total,1 keV,2.417989242000e+17,4.281332398719e+03,1.615599749335e-25
dg_1d,total,1 keV,2.417989242000e+17,5.197439870872e+03,1.225048572961e-25
dg_1d,total,1 keV,2.417989242000e+17,6.309573444802e+03,7.674168992568e-26
dg_1d,total,1 keV,2.417989242000e+17,7.659678234752e+03,5.339338786742e-26
dg_1d,total,1 keV,2.417989242000e+17,9.298674652605e+03,4.076996324930e-26
dg_1d,total,1 keV,2.417989242000e+17,1.128837891685e+04,3.112548239197e-26
dg_1d,total,1 keV,2.417989242000e+17,1.370383450663e+04,2.302243576809e-26
dg_1d,total,1 keV,2.417989242000e+17,1.663614249384e+04,1.610124565148e-26
dg_1d,total,1 keV,2.417989242000e+17,2.019589750164e+04,1.114772263252e-26
dg_1d,total,1 keV,2.417989242000e+17,2.451735887979e+04,8.326997889096e-27
dg_1d,total,1 keV,2.417989242000e+17,2.976351441631e+04,5.643693442685e-27
dg_1d,total,1 keV,2.417989242000e+17,3.613222756796e+04,3.178291381066e-27
dg_1d,total,1 keV,2.417989242000e+17,4.386370005780e+04,1.797735249324e-27
dg_1d,total,1 keV,2.417989242000e+17,5.324953129838e+04,1.067586157654e-27
dg_1d,total,1 keV,2.417989242000e+17,6.464371632490e+04,6.580759931347e-28
dg_1d,total,1 keV,2.417989242000e+17,7.847599703515e+04,4.146704175883e-28
dg_1d,total,1 keV,2.417989242000e+17,9.526807029020e+04,2.672438773714e-28
dg_1d,total,1 keV,2.417989242000e+17,1.156532641790e+05,1.752510205563e-28
dg_1d,total,1 keV,2.417989242000e+17,1.404004245548e+05,1.152686914733e-28
dg_1d,total,1 keV,2.417989242000e+17,1.704429127453e+05,7.419029210093e-29
dg_1d,total,1 keV,2.417989242000e+17,2.069138081115e+05,4.594942845012e-29
dg_1d,total,1 keV,2.417989242000e+17,2.511886431510e+05,2.757804600549e-29
dg_1d,total,1 keV,2.417989242000e+17,3.049372829387e+05,1.637650020125e-29
dg_1d,total,1 keV,2.417989242000e+17,3.701869055846e+05,9.807535995928e-30
dg_1d,total,1 keV,2.417989242000e+17,4.493984590722e+05,5.889056804777e-30
dg_1d,total,1 keV,2.417989242000e+17,5.455594781169e+05,3.556161825822e-30
dg_1d,total,1 keV,2.417989242000e+17,6.622967617148e+05,2.201160925985e-30
dg_1d,total,1 keV,2.417989242000e+17,8.040131611168e+05,1.437143531025e-30
dg_1d,total,1 keV,2.417989242000e+17,9.760536373079e+05,1.036278743339e-30
dg_1d,total,1 keV,2.417989242000e+17,1.184906851001e+06,8.361341995655e-31
dg_1d,total,1 keV,2.417989242000e+17,1.438449888288e+06,7.125292531184e-31
dg_1d,total,1 keV,2.417989242000e+17,1.746245352002e+06,5.985540609243e-31
dg_1d,total,1 keV,2.417989242000e+17,2.119902023850e+06,4.866866226847e-31
dg_1d,total,1 keV,2.417989242000e+17,2.573512700017e+06,3.729812097086e-31
dg_1d,total,1 keV,2.417989242000e+17,3.124185713603e+06,2.808033976666e-31
dg_1d,total,1 keV,2.417989242000e+17,3.792690190732e+06,2.049488659864e-31
dg_1d,total,1 keV,2.417989242000e+17,4.604239376759e+06,1.452227856730e-31
dg_1d,total,1 keV,2.417989242000e+17,5.589441576403e+06,1.028209625547e-31
dg_1d,total,1 keV,2.417989242000e+17,6.785454573394e+06,7.251232913565e-32
dg_1d,total,1 keV,2.417989242000e+17,8.237387069571e+06,5.100442678397e-32
dg_1d,total,1 keV,2.417989242000e+17,1.000000000000e+07,3.622587601437e-32
dg_1d,total,100 MeV,2.417989242000e+22,1.000000000000e-01,8.437729540855e-29
dg_1d,total,100 MeV,2.417989242000e+22,1.213977189070e-01,1.200644823252e-28
dg_1d,total,100 MeV,2.417989242000e+22,1.473740615582e-01,1.713154849973e-28
dg_1d,total,100 MeV,2.417989242000e+22,1.789087489923e-01,2.463537443903e-28
dg_1d,total,100 MeV,2.417989242000e+22,2.171911402017e-01,3.554488308687e-28
dg_1d,total,100 MeV,2.417989242000e+22,2.636650898730e-01,5.116515051540e-28
dg_1d,total,100 MeV,2.417989242000e+22,3.200834046600e-01,7.386330128235e-28
dg_1d,total,100 MeV,2.417989242000e+22,3.885739518571e-01,1.064328931925e-27
dg_1d,total,100 MeV,2.417989242000e+22,4.717199138213e-01,1.518800848244e-27
dg_1d,total,100 MeV,2.417989242000e+22,5.726572150092e-01,2.140420005194e-27
dg_1d,total,100 MeV,2.417989242000e+22,6.951927961776e-01,2.949952574509e-27
dg_1d,total,100 MeV,2.417989242000e+22,8.439481965654e-01,3.917019972111e-27
dg_1d,total,100 MeV,2.417989242000e+22,1.024533859387e+00,4.936097109142e-27
dg_1d,total,100 MeV,2.417989242000e+22,1.243760734726e+00,5.824034812697e-27
dg_1d,total,100 MeV,2.417989242000e+22,1.509897160618e+00,6.383616565621e-27
dg_1d,total,100 MeV,2.417989242000e+22,1.832980710832e+00,6.487009617790e-27
dg_1d,total,100 MeV,2.417989242000e+22,2.225196770956e+00,6.172415633833e-27
dg_1d,total,100 MeV,2.417989242000e+22,2.701338121133e+00,5.566935212890e-27
dg_1d,total,100 MeV,2.417989242000e+22,3.279362859021e+00,4.827501026514e-27
dg_1d,total,100 MeV,2.417989242000e+22,3.981071705535e+00,4.053546448945e-27
dg_1d,total,100 MeV,2.417989242000e+22,4.832930238572e+00,3.331376508513e-27
dg_1d,total,100 MeV,2.417989242000e+22,5.867067065993e+00,2.694775888750e-27
dg_1d,total,100 MeV,2.417989242000e+22,7.122485584860e+00,2.152675846537e-27
dg_1d,total,100 MeV,2.417989242000e+22,8.646535029500e+00,1.704061394442e-27
dg_1d,total,100 MeV,2.417989242000e+22,1.049669629031e+01,1.339650522583e-27
dg_1d,total,100 MeV,2.417989242000e+22,1.274274985703e+01,1.048235552561e-27
dg_1d,total,100 MeV,2.417989242000e+22,1.546940765246e+01,8.148270019554e-28
dg_1d,total,100 MeV,2.417989242000e+22,1.877950801851e+01,6.321044194918e-28
dg_1d,total,100 MeV,2.417989242000e+22,2.279789435644e+01,4.886559839463e-28
dg_1d,total,100 MeV,2.417989242000e+22,2.767612370754e+01,3.771039388367e-28
dg_1d,total,100 MeV,2.417989242000e+22,3.359818286284e+01,2.904035759565e-28
dg_1d,total,100 MeV,2.417989242000e+22,4.078742758969e+01,2.227039611057e-28
dg_1d,total,100 MeV,2.417989242000e+22,4.951500669473e+01,1.698144150666e-28
dg_1d,total,100 MeV,2.417989242000e+22,6.011008864406e+01,1.287865048641e-28
dg_1d,total,100 MeV,2.417989242000e+22,7.297227644686e+01,9.748938752254e-29
dg_1d,total,100 MeV,2.417989242000e+22,8.858667904101e+01,7.364245603131e-29
dg_1d,total,100 MeV,2.417989242000e+22,1.075422076113e+02,5.557238455728e-29
dg_1d,total,100 MeV,2.417989242000e+22,1.305537869023e+02,4.194889321548e-29
dg_1d,total,100 MeV,2.417989242000e+22,1.584893192461e+02,3.172615496070e-29
dg_1d,total,100 MeV,2.417989242000e+22,1.924024182760e+02,2.402347769856e-29
dg_1d,total,100 MeV,2.417989242000e+22,2.335721469090e+02,1.824067435667e-29
dg_1d,total,100 MeV,2.417989242000e+22,2.835512583497e+02,1.385524805238e-29
dg_1d,total,100 MeV,2.417989242000e+22,3.442247595686e+02,1.051067340930e-29
dg_1d,total,100 MeV,2.417989242000e+22,4.178810060294e+02,8.011131454807e-30
dg_1d,total,100 MeV,2.417989242000e+22,5.072980090654e+02,6.088443648625e-30
dg_1d,total,100 MeV,2.417989242000e+22,6.158482110660e+02,4.632626880468e-30
dg_1d,total,100 MeV,2.417989242000e+22,7.476256801638e+02,3.512083239953e-30
dg_1d,total,100 MeV,2.417989242000e+22,9.076005216818e+02,2.667584346046e-30
dg_1d,total,100 MeV,2.417989242000e+22,1.101806330110e+03,2.030942436135e-30
dg_1d,total,100 MeV,2.417989242000e+22,1.337567751526e+03,1.562752495391e-30
dg_1d,total,100 MeV,2.417989242000e+22,1.623776739189e+03,1.220935477774e-30
dg_1d,total,100 MeV,2.417989242000e+22,1.971227921518e+03,9.698569042266e-31
dg_1d,total,100 MeV,2.417989242000e+22,2.393025731180e+03,7.831187189029e-31
dg_1d,total,100 MeV,2.417989242000e+22,2.905078650511e+03,6.402350473571e-31
dg_1d,total,100 MeV,2.417989242000e+22,3.526699214175e+03,5.272673262883e-31
dg_1d,total,100 MeV,2.417989242000e+22,4.281332398719e+03,4.358194349887e-31
dg_1d,total,100 MeV,2.417989242000e+22,5.197439870872e+03,3.548636899582e-31
dg_1d,total,100 MeV,2.417989242000e+22,6.309573444802e+03,2.619939111129e-31
dg_1d,total,100 MeV,2.417989242000e+22,7.659678234752e+03,2.002813729124e-31
dg_1d,total,100 MeV,2.417989242000e+22,9.298674652605e+03,1.599765611255e-31
dg_1d,total,100 MeV,2.417989242000e+22,1.128837891685e+04,1.281113577506e-31
dg_1d,total,100 MeV,2.417989242000e+22,1.370383450663e+04,1.006717729159e-31
dg_1d,total,100 MeV,2.417989242000e+22,1.663614249384e+04,7.659861907609e-32
dg_1d,total,100 MeV,2.417989242000e+22,2.019589750164e+04,5.817902899795e-32
dg_1d,total,100 MeV,2.417989242000e+22,2.451735887979e+04,4.719838886165e-32
dg_1d,total,100 MeV,2.417989242000e+22,2.976351441631e+04,3.646527320107e-32
dg_1d,total,100 MeV,2.417989242000e+22,3.613222756796e+04,2.572893246416e-32
dg_1d,total,100 MeV,2.417989242000e+22,4.386370005780e+04,1.811556060395e-32
dg_1d,total,100 MeV,2.417989242000e+22,5.324953129838e+04,1.270528620083e-32
dg_1d,total,100 MeV,2.417989242000e+22,6.464371632490e+04,8.867615934138e-33
dg_1d,total,100 MeV,2.417989242000e+22,7.847599703515e+04,6.161656665373e-33
dg_1d,total,100 MeV,2.417989242000e+22,9.526807029020e+04,4.283070510950e-33
dg_1d,total,100 MeV,2.417989242000e+22,1.156532641790e+05,3.015454096822e-33
dg_1d,total,100 MeV,2.417989242000e+22,1.404004245548e+05,2.144895115368e-33
dg_1d,total,100 MeV,2.417989242000e+22,1.704429127453e+05,1.518525267923e-33
dg_1d,total,100 MeV,2.417989242000e+22,2.069138081115e+05,1.057127728504e-33
dg_1d,total,100 MeV,2.417989242000e+22,2.511886431510e+05,7.198039394945e-34
dg_1d,total,100 MeV,2.417989242000e+22,3.049372829387e+05,4.809947951740e-34
dg_1d,total,100 MeV,2.417989242000e+22,3.701869055846e+05,3.154634181914e-34
dg_1d,total,100 MeV,2.417989242000e+22,4.493984590722e+05,2.022461946270e-34
dg_1d,total,100 MeV,2.417989242000e+22,5.455594781169e+05,1.266450698472e-34
dg_1d,total,100 MeV,2.417989242000e+22,6.622967617148e+05,7.783555585095e-35
dg_1d,total,100 MeV,2.417989242000e+22,8.040131611168e+05,4.818580880965e-35
dg_1d,total,100 MeV,2.417989242000e+22,9.760536373079e+05,3.133267745877e-35
dg_1d,total,100 MeV,2.417989242000e+22,1.184906851001e+06,2.173390278484e-35
dg_1d,total,100 MeV,2.417989242000e+22,1.438449888288e+06,1.552846336767e-35
dg_1d,total,100 MeV,2.417989242000e+22,1.746245352002e+06,1.096540118838e-35
dg_1d,total,100 MeV,2.417989242000e+22,2.119902023850e+06,7.556767242847e-36
dg_1d,total,100 MeV,2.417989242000e+22,2.573512700017e+06,5.081607175332e-36
dg_1d,total,100 MeV,2.417989242000e+22,3.124185713603e+06,3.394263801277e-36
dg_1d,total,100 MeV,2.417989242000e+22,3.792690190732e+06,2.246206829229e-36
dg_1d,total,100 MeV,2.417989242000e+22,4.604239376759e+06,1.469603564118e-36
dg_1d,total,100 MeV,2.417989242000e+22,5.589441576403e+06,9.571580840050e-37
dg_1d,total,100 MeV,2.417989242000e+22,6.785454573394e+06,6.211449059984e-37
dg_1d,total,100 MeV,2.417989242000e+22,8.237387069571e+06,4.027883510528e-37
dg_1d,total,100 MeV,2.417989242000e+22,1.000000000000e+07,2.616265589241e-37
dg_1d,sync,10 GHz,1.000000000000e+10,1.000000000000e-01,1.240280232675e-30
dg_1d,sync,10 GHz,1.000000000000e+10,1.213977189070e-01,2.024088677288e-30
dg_1d,sync,10 GHz,1.000000000000e+10,1.473740615582e-01,3.419140657361e-30
