scenario,solver,band,nu_hz,t_obs_s,flux_density
WIND,fullhide_1d,Rband,4.60000000e+14,3.71210501e+04,7.23800585e-25
WIND,fullhide_1d,Rband,4.60000000e+14,4.17112461e+04,5.75176691e-25
WIND,fullhide_1d,Rband,4.60000000e+14,4.68690419e+04,4.55996569e-25
WIND,fullhide_1d,Rband,4.60000000e+14,5.26646239e+04,3.61379545e-25
WIND,fullhide_1d,Rband,4.60000000e+14,5.91768575e+04,2.85970188e-25
WIND,fullhide_1d,Rband,4.60000000e+14,6.64943600e+04,2.26470519e-25
WIND,fullhide_1d,Rband,4.60000000e+14,7.47167068e+04,1.78901767e-25
WIND,fullhide_1d,Rband,4.60000000e+14,8.39557862e+04,1.41400473e-25
WIND,fullhide_1d,Rband,4.60000000e+14,9.43373222e+04,1.11633885e-25
WIND,fullhide_1d,Rband,4.60000000e+14,1.06002585e+05,8.81807272e-26
WIND,fullhide_1d,Rband,4.60000000e+14,1.19110313e+05,6.94606550e-26
WIND,fullhide_1d,Rband,4.60000000e+14,1.33838875e+05,5.48671974e-26
WIND,fullhide_1d,Rband,4.60000000e+14,1.50388695e+05,4.31903825e-26
WIND,fullhide_1d,Rband,4.60000000e+14,1.68984979e+05,3.40572568e-26
WIND,fullhide_1d,Rband,4.60000000e+14,1.89880782e+05,2.68205679e-26
WIND,fullhide_1d,Rband,4.60000000e+14,2.13360453e+05,2.11204809e-26
WIND,fullhide_1d,Rband,4.60000000e+14,2.39743497e+05,1.66168891e-26
WIND,fullhide_1d,Rband,4.60000000e+14,2.69388931e+05,1.31028689e-26
WIND,fullhide_1d,Rband,4.60000000e+14,3.02700165e+05,1.02844659e-26
WIND,fullhide_1d,Rband,4.60000000e+14,3.40130494e+05,8.11851015e-27
WIND,fullhide_1d,Rband,4.60000000e+14,3.82189262e+05,6.36507922e-27
WIND,fullhide_1d,Rband,4.60000000e+14,4.29448799e+05,5.02415391e-27
WIND,fullhide_1d,Rband,4.60000000e+14,4.82552204e+05,3.94298377e-27
WIND,fullhide_1d,Rband,4.60000000e+14,5.42222101e+05,3.10741541e-27
WIND,fullhide_1d,Rband,4.60000000e+14,6.09270466e+05,2.44253523e-27
WIND,fullhide_1d,Rband,4.60000000e+14,6.84609684e+05,1.92189104e-27
WIND,fullhide_1d,Rband,4.60000000e+14,7.69264957e+05,1.51181493e-27
WIND,fullhide_1d,Rband,4.60000000e+14,8.64388262e+05,1.18924321e-27
WIND,fullhide_1d,Rband,4.60000000e+14,9.71274020e+05,9.35296824e-28
WIND,fullhide_1d,Rband,4.60000000e+14,1.09137671e+06,7.36578485e-28
WIND,fullhide_1d,Rband,4.60000000e+14,1.22633068e+06,5.78530287e-28
WIND,fullhide_1d,Rband,4.60000000e+14,1.37797236e+06,4.56786921e-28
WIND,fullhide_1d,Rband,4.60000000e+14,1.54836526e+06,3.57813228e-28
WIND,fullhide_1d,Rband,4.60000000e+14,1.73982805e+06,2.83321639e-28
WIND,fullhide_1d,Rband,4.60000000e+14,1.95496614e+06,2.21359303e-28
WIND,fullhide_1d,Rband,4.60000000e+14,2.19670709e+06,1.75740335e-28
WIND,fullhide_1d,Rband,4.60000000e+14,2.46834047e+06,1.37019104e-28
WIND,fullhide_1d,Rband,4.60000000e+14,2.77356261e+06,1.09035650e-28
WIND,fullhide_1d,Rband,4.60000000e+14,3.11652694e+06,8.48767794e-29
WIND,fullhide_1d,Rband,4.60000000e+14,3.50190046e+06,6.76770921e-29
WIND,fullhide_1d,Rband,4.60000000e+14,3.93492726e+06,5.26253926e-29
WIND,fullhide_1d,Rband,4.60000000e+14,4.42149991e+06,4.20295198e-29
WIND,fullhide_1d,Rband,4.60000000e+14,4.96823959e+06,3.26640619e-29
WIND,fullhide_1d,Rband,4.60000000e+14,5.58258627e+06,2.61194964e-29
WIND,fullhide_1d,Rband,4.60000000e+14,6.27289986e+06,2.02991195e-29
WIND,fullhide_1d,Rband,4.60000000e+14,7.04857404e+06,1.62452318e-29
WIND,fullhide_1d,Rband,4.60000000e+14,7.92016405e+06,1.26321808e-29
WIND,fullhide_1d,Rband,4.60000000e+14,8.89953035e+06,1.01131854e-29
WIND,fullhide_1d,Rband,4.60000000e+14,1.00000000e+07,7.87292304e-30
WIND,fullhide_1d,1keV,2.41798900e+17,1.00000000e+03,7.30583430e-25
WIND,fullhide_1d,1keV,2.41798900e+17,1.12365480e+03,6.34308594e-25
WIND,fullhide_1d,1keV,2.41798900e+17,1.26260011e+03,5.50231724e-25
WIND,fullhide_1d,1keV,2.41798900e+17,1.41872667e+03,4.76591938e-25
WIND,fullhide_1d,1keV,2.41798900e+17,1.59415904e+03,4.12641954e-25
WIND,fullhide_1d,1keV,2.41798900e+17,1.79128445e+03,3.56930263e-25
WIND,fullhide_1d,1keV,2.41798900e+17,2.01278538e+03,3.08667471e-25
WIND,fullhide_1d,1keV,2.41798900e+17,2.26167595e+03,2.66718123e-25
WIND,fullhide_1d,1keV,2.41798900e+17,2.54134304e+03,2.30436148e-25
WIND,fullhide_1d,1keV,2.41798900e+17,2.85559230e+03,1.98954208e-25
WIND,fullhide_1d,1keV,2.41798900e+17,3.20870000e+03,1.71705097e-25
WIND,fullhide_1d,1keV,2.41798900e+17,3.60547115e+03,1.48037392e-25
WIND,fullhide_1d,1keV,2.41798900e+17,4.05130497e+03,1.27540937e-25
WIND,fullhide_1d,1keV,2.41798900e+17,4.55226828e+03,1.09671819e-25
WIND,fullhide_1d,1keV,2.41798900e+17,5.11517810e+03,9.40963799e-26
WIND,fullhide_1d,1keV,2.41798900e+17,5.74769442e+03,8.03831600e-26
WIND,fullhide_1d,1keV,2.41798900e+17,6.45842443e+03,6.82654526e-26
WIND,fullhide_1d,1keV,2.41798900e+17,7.25703961e+03,5.74319294e-26
WIND,fullhide_1d,1keV,2.41798900e+17,8.15440740e+03,4.77899442e-26
WIND,fullhide_1d,1keV,2.41798900e+17,9.16273901e+03,3.95498526e-26
WIND,fullhide_1d,1keV,2.41798900e+17,1.02957557e+04,3.27203808e-26
WIND,fullhide_1d,1keV,2.41798900e+17,1.15688753e+04,2.70351947e-26
WIND,fullhide_1d,1keV,2.41798900e+17,1.29994222e+04,2.23244091e-26
WIND,fullhide_1d,1keV,2.41798900e+17,1.46068632e+04,1.84029901e-26
WIND,fullhide_1d,1keV,2.41798900e+17,1.64130720e+04,1.51561868e-26
WIND,fullhide_1d,1keV,2.41798900e+17,1.84426271e+04,1.24555214e-26
WIND,fullhide_1d,1keV,2.41798900e+17,2.07231465e+04,1.02250791e-26
WIND,fullhide_1d,1keV,2.41798900e+17,2.32856630e+04,8.37411017e-27
WIND,fullhide_1d,1keV,2.41798900e+17,2.61650470e+04,6.85047510e-27
WIND,fullhide_1d,1keV,2.41798900e+17,2.94004806e+04,5.58963270e-27
WIND,fullhide_1d,1keV,2.41798900e+17,3.30359912e+04,4.55656239e-27
WIND,fullhide_1d,1keV,2.41798900e+17,3.71210501e+04,3.70533124e-27
WIND,fullhide_1d,1keV,2.41798900e+17,4.17112461e+04,3.01086458e-27
WIND,fullhide_1d,1keV,2.41798900e+17,4.68690419e+04,2.44009518e-27
WIND,fullhide_1d,1keV,2.41798900e+17,5.26646239e+04,1.97579256e-27
WIND,fullhide_1d,1keV,2.41798900e+17,5.91768575e+04,1.59621904e-27
WIND,fullhide_1d,1keV,2.41798900e+17,6.64943600e+04,1.28943453e-27
WIND,fullhide_1d,1keV,2.41798900e+17,7.47167068e+04,1.03860383e-27
WIND,fullhide_1d,1keV,2.41798900e+17,8.39557862e+04,8.36510739e-28
WIND,fullhide_1d,1keV,2.41798900e+17,9.43373222e+04,6.72543937e-28
WIND,fullhide_1d,1keV,2.41798900e+17,1.06002585e+05,5.40775384e-28
WIND,fullhide_1d,1keV,2.41798900e+17,1.19110313e+05,4.33530992e-28
WIND,fullhide_1d,1keV,2.41798900e+17,1.33838875e+05,3.48213315e-28
WIND,fullhide_1d,1keV,2.41798900e+17,1.50388695e+05,2.78745725e-28
WIND,fullhide_1d,1keV,2.41798900e+17,1.68984979e+05,2.23397529e-28
WIND,fullhide_1d,1keV,2.41798900e+17,1.89880782e+05,1.78744939e-28
WIND,fullhide_1d,1keV,2.41798900e+17,2.13360453e+05,1.43006924e-28
WIND,fullhide_1d,1keV,2.41798900e+17,2.39743497e+05,1.14255625e-28
WIND,fullhide_1d,1keV,2.41798900e+17,2.69388931e+05,9.14500075e-29
WIND,fullhide_1d,1keV,2.41798900e+17,3.02700165e+05,7.28768148e-29
WIND,fullhide_1d,1keV,2.41798900e+17,3.40130494e+05,5.83471303e-29
WIND,fullhide_1d,1keV,2.41798900e+17,3.82189262e+05,4.64231429e-29
WIND,fullhide_1d,1keV,2.41798900e+17,4.29448799e+05,3.71323031e-29
WIND,fullhide_1d,1keV,2.41798900e+17,4.82552204e+05,2.95408479e-29
WIND,fullhide_1d,1keV,2.41798900e+17,5.42222101e+05,2.35823667e-29
WIND,fullhide_1d,1keV,2.41798900e+17,6.09270466e+05,1.87768579e-29
WIND,fullhide_1d,1keV,2.41798900e+17,6.84609684e+05,1.49639147e-29
WIND,fullhide_1d,1keV,2.41798900e+17,7.69264957e+05,1.19171380e-29
WIND,fullhide_1d,1keV,2.41798900e+17,8.64388262e+05,9.49187299e-30
WIND,fullhide_1d,1keV,2.41798900e+17,9.71274020e+05,7.55490306e-30
WIND,fullhide_1d,1keV,2.41798900e+17,1.09137671e+06,6.02146120e-30
WIND,fullhide_1d,1keV,2.41798900e+17,1.22633068e+06,4.78553127e-30
WIND,fullhide_1d,1keV,2.41798900e+17,1.37797236e+06,3.82175348e-30
WIND,fullhide_1d,1keV,2.41798900e+17,1.54836526e+06,3.02968148e-30
WIND,fullhide_1d,1keV,2.41798900e+17,1.73982805e+06,2.42500300e-30
WIND,fullhide_1d,1keV,2.41798900e+17,1.95496614e+06,1.91750180e-30
WIND,fullhide_1d,1keV,2.41798900e+17,2.19670709e+06,1.53793678e-30
WIND,fullhide_1d,1keV,2.41798900e+17,2.46834047e+06,1.21350765e-30
WIND,fullhide_1d,1keV,2.41798900e+17,2.77356261e+06,9.75048771e-31
WIND,fullhide_1d,1keV,2.41798900e+17,3.11652694e+06,7.67932071e-31
WIND,fullhide_1d,1keV,2.41798900e+17,3.50190046e+06,6.17691314e-31
WIND,fullhide_1d,1keV,2.41798900e+17,3.93492726e+06,4.85763969e-31
WIND,fullhide_1d,1keV,2.41798900e+17,4.42149991e+06,3.91215565e-31
WIND,fullhide_1d,1keV,2.41798900e+17,4.96823959e+06,3.07442164e-31
WIND,fullhide_1d,1keV,2.41798900e+17,5.58258627e+06,2.47829888e-31
WIND,fullhide_1d,1keV,2.41798900e+17,6.27289986e+06,1.94718695e-31
WIND,fullhide_1d,1keV,2.41798900e+17,7.04857404e+06,1.57052046e-31
WIND,fullhide_1d,1keV,2.41798900e+17,7.92016405e+06,1.23431635e-31
WIND,fullhide_1d,1keV,2.41798900e+17,8.89953035e+06,9.95725440e-32
WIND,fullhide_1d,1keV,2.41798900e+17,1.00000000e+07,7.83219861e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,1.00000000e+03,1.41665806e-30
WIND,fullhide_1d,100MeV,2.41798900e+22,1.12365480e+03,1.21954835e-30
WIND,fullhide_1d,100MeV,2.41798900e+22,1.26260011e+03,1.05062930e-30
WIND,fullhide_1d,100MeV,2.41798900e+22,1.41872667e+03,9.05010826e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,1.59415904e+03,7.80217364e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,1.79128445e+03,6.72674867e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,2.01278538e+03,5.80371934e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,2.26167595e+03,5.00755830e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,2.54134304e+03,4.32342383e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,2.85559230e+03,3.73287184e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,3.20870000e+03,3.22410704e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,3.60547115e+03,2.78376886e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,4.05130497e+03,2.40367644e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,4.55226828e+03,2.07318357e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,5.11517810e+03,1.78598963e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,5.74769442e+03,1.53386714e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,6.45842443e+03,1.31190187e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,7.25703961e+03,1.11411372e-31
WIND,fullhide_1d,100MeV,2.41798900e+22,8.15440740e+03,9.38568090e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,9.16273901e+03,7.87338879e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,1.02957557e+04,6.60184961e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,1.15688753e+04,5.52794357e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,1.29994222e+04,4.62613316e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,1.46068632e+04,3.86508184e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,1.64130720e+04,3.22678406e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,1.84426271e+04,2.68859167e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,2.07231465e+04,2.23821683e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,2.32856630e+04,1.85922058e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,2.61650470e+04,1.54298695e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,2.94004806e+04,1.27752353e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,3.30359912e+04,1.05691350e-32
WIND,fullhide_1d,100MeV,2.41798900e+22,3.71210501e+04,8.72401644e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,4.17112461e+04,7.19650583e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,4.68690419e+04,5.92194391e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,5.26646239e+04,4.86967555e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,5.91768575e+04,3.99561200e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,6.64943600e+04,3.27802806e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,7.47167068e+04,2.68220624e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,8.39557862e+04,2.19467321e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,9.43373222e+04,1.79259550e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,1.06002585e+05,1.46448154e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,1.19110313e+05,1.19323902e-33
WIND,fullhide_1d,100MeV,2.41798900e+22,1.33838875e+05,9.73791168e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,1.50388695e+05,7.92378258e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,1.68984979e+05,6.45445048e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,1.89880782e+05,5.24915118e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,2.13360453e+05,4.26973409e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,2.39743497e+05,3.46809904e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,2.69388931e+05,2.82184715e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,3.02700165e+05,2.28745020e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,3.40130494e+05,1.86160283e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,3.82189262e+05,1.50706351e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,4.29448799e+05,1.22513623e-34
WIND,fullhide_1d,100MeV,2.41798900e+22,4.82552204e+05,9.91294038e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,5.42222101e+05,8.04480230e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,6.09270466e+05,6.51408074e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,6.84609684e+05,5.28026130e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,7.69264957e+05,4.27649876e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,8.64388262e+05,3.46347126e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,9.71274020e+05,2.80038563e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,1.09137671e+06,2.26777059e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,1.22633068e+06,1.83147613e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,1.37797236e+06,1.48588461e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,1.54836526e+06,1.19801324e-35
WIND,fullhide_1d,100MeV,2.41798900e+22,1.73982805e+06,9.74057202e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,1.95496614e+06,7.84035359e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,2.19670709e+06,6.38710737e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,2.46834047e+06,5.13433893e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,2.77356261e+06,4.18992537e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,3.11652694e+06,3.36308482e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,3.50190046e+06,2.74494328e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,3.93492726e+06,2.20022063e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,4.42149991e+06,1.79805130e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,4.96823959e+06,1.44093919e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,5.58258627e+06,1.17861499e-36
WIND,fullhide_1d,100MeV,2.41798900e+22,6.27289986e+06,9.44618086e-37
WIND,fullhide_1d,100MeV,2.41798900e+22,7.04857404e+06,7.73071347e-37
WIND,fullhide_1d,100MeV,2.41798900e+22,7.92016405e+06,6.19843588e-37
WIND,fullhide_1d,100MeV,2.41798900e+22,8.89953035e+06,5.07361210e-37
WIND,fullhide_1d,100MeV,2.41798900e+22,1.00000000e+07,4.07087454e-37
WIND,dg_1d,10GHz,1.00000000e+10,1.00000000e+03,4.87584111e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.12365480e+03,5.24811787e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.26260011e+03,5.58621083e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.41872667e+03,5.89964614e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.59415904e+03,6.21081264e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.79128445e+03,6.51418947e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.01278538e+03,6.81440118e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.26167595e+03,7.11105101e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.54134304e+03,7.41486141e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.85559230e+03,7.72258616e-25
WIND,dg_1d,10GHz,1.00000000e+10,3.20870000e+03,8.02044093e-25
WIND,dg_1d,10GHz,1.00000000e+10,3.60547115e+03,8.29582097e-25
WIND,dg_1d,10GHz,1.00000000e+10,4.05130497e+03,8.53501240e-25
WIND,dg_1d,10GHz,1.00000000e+10,4.55226828e+03,8.72504507e-25
WIND,dg_1d,10GHz,1.00000000e+10,5.11517810e+03,8.86819945e-25
WIND,dg_1d,10GHz,1.00000000e+10,5.74769442e+03,8.96712975e-25
WIND,dg_1d,10GHz,1.00000000e+10,6.45842443e+03,9.02046960e-25
WIND,dg_1d,10GHz,1.00000000e+10,7.25703961e+03,9.01821814e-25
WIND,dg_1d,10GHz,1.00000000e+10,8.15440740e+03,8.96721539e-25
WIND,dg_1d,10GHz,1.00000000e+10,9.16273901e+03,8.87710041e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.02957557e+04,8.73980456e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.15688753e+04,8.57134408e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.29994222e+04,8.40171419e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.46068632e+04,8.22620594e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.64130720e+04,8.02925197e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.84426271e+04,7.81694617e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.07231465e+04,7.61882114e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.32856630e+04,7.43588261e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.61650470e+04,7.25983517e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.94004806e+04,7.08316612e-25
WIND,dg_1d,10GHz,1.00000000e+10,3.30359912e+04,6.90584875e-25
WIND,dg_1d,10GHz,1.00000000e+10,3.71210501e+04,6.72289254e-25
WIND,dg_1d,10GHz,1.00000000e+10,4.17112461e+04,6.54563350e-25
WIND,dg_1d,10GHz,1.00000000e+10,4.68690419e+04,6.37482289e-25
WIND,dg_1d,10GHz,1.00000000e+10,5.26646239e+04,6.20369977e-25
WIND,dg_1d,10GHz,1.00000000e+10,5.91768575e+04,6.02427521e-25
WIND,dg_1d,10GHz,1.00000000e+10,6.64943600e+04,5.83437370e-25
WIND,dg_1d,10GHz,1.00000000e+10,7.47167068e+04,5.63391509e-25
WIND,dg_1d,10GHz,1.00000000e+10,8.39557862e+04,5.42836122e-25
WIND,dg_1d,10GHz,1.00000000e+10,9.43373222e+04,5.21306120e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.06002585e+05,5.00039974e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.19110313e+05,4.79431475e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.33838875e+05,4.60422264e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.50388695e+05,4.41897770e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.68984979e+05,4.24011207e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.89880782e+05,4.06246100e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.13360453e+05,3.87855647e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.39743497e+05,3.68491503e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.69388931e+05,3.49250173e-25
WIND,dg_1d,10GHz,1.00000000e+10,3.02700165e+05,3.30568897e-25
WIND,dg_1d,10GHz,1.00000000e+10,3.40130494e+05,3.13321880e-25
WIND,dg_1d,10GHz,1.00000000e+10,3.82189262e+05,2.96382891e-25
WIND,dg_1d,10GHz,1.00000000e+10,4.29448799e+05,2.80737671e-25
WIND,dg_1d,10GHz,1.00000000e+10,4.82552204e+05,2.65936105e-25
WIND,dg_1d,10GHz,1.00000000e+10,5.42222101e+05,2.51579213e-25
WIND,dg_1d,10GHz,1.00000000e+10,6.09270466e+05,2.36771697e-25
WIND,dg_1d,10GHz,1.00000000e+10,6.84609684e+05,2.21278633e-25
WIND,dg_1d,10GHz,1.00000000e+10,7.69264957e+05,2.05155771e-25
WIND,dg_1d,10GHz,1.00000000e+10,8.64388262e+05,1.90258646e-25
WIND,dg_1d,10GHz,1.00000000e+10,9.71274020e+05,1.76466528e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.09137671e+06,1.63228137e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.22633068e+06,1.50314479e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.37797236e+06,1.38482262e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.54836526e+06,1.26974575e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.73982805e+06,1.15282968e-25
WIND,dg_1d,10GHz,1.00000000e+10,1.95496614e+06,1.03405555e-25
WIND,dg_1d,10GHz,1.00000000e+10,2.19670709e+06,9.22429495e-26
WIND,dg_1d,10GHz,1.00000000e+10,2.46834047e+06,8.12922939e-26
WIND,dg_1d,10GHz,1.00000000e+10,2.77356261e+06,7.15304165e-26
WIND,dg_1d,10GHz,1.00000000e+10,3.11652694e+06,6.20552695e-26
WIND,dg_1d,10GHz,1.00000000e+10,3.50190046e+06,5.37851853e-26
WIND,dg_1d,10GHz,1.00000000e+10,3.93492726e+06,4.57981091e-26
WIND,dg_1d,10GHz,1.00000000e+10,4.42149991e+06,3.89490297e-26
WIND,dg_1d,10GHz,1.00000000e+10,4.96823959e+06,3.23639775e-26
WIND,dg_1d,10GHz,1.00000000e+10,5.58258627e+06,2.67406202e-26
WIND,dg_1d,10GHz,1.00000000e+10,6.27289986e+06,2.15001920e-26
WIND,dg_1d,10GHz,1.00000000e+10,7.04857404e+06,1.75184539e-26
WIND,dg_1d,10GHz,1.00000000e+10,7.92016405e+06,1.38745099e-26
WIND,dg_1d,10GHz,1.00000000e+10,8.89953035e+06,1.11901155e-26
WIND,dg_1d,10GHz,1.00000000e+10,1.00000000e+07,8.76966835e-27
WIND,dg_1d,Rband,4.60000000e+14,1.00000000e+03,1.08379893e-23
WIND,dg_1d,Rband,4.60000000e+14,1.12365480e+03,1.10215674e-23
WIND,dg_1d,Rband,4.60000000e+14,1.26260011e+03,1.11832105e-23
WIND,dg_1d,Rband,4.60000000e+14,1.41872667e+03,1.13156965e-23
WIND,dg_1d,Rband,4.60000000e+14,1.59415904e+03,1.14246513e-23
WIND,dg_1d,Rband,4.60000000e+14,1.79128445e+03,1.15037377e-23
WIND,dg_1d,Rband,4.60000000e+14,2.01278538e+03,1.15505721e-23
WIND,dg_1d,Rband,4.60000000e+14,2.26167595e+03,1.15551942e-23
WIND,dg_1d,Rband,4.60000000e+14,2.54134304e+03,1.15142942e-23
WIND,dg_1d,Rband,4.60000000e+14,2.85559230e+03,1.14172318e-23
WIND,dg_1d,Rband,4.60000000e+14,3.20870000e+03,1.12680437e-23
WIND,dg_1d,Rband,4.60000000e+14,3.60547115e+03,1.10576620e-23
WIND,dg_1d,Rband,4.60000000e+14,4.05130497e+03,1.07772043e-23
WIND,dg_1d,Rband,4.60000000e+14,4.55226828e+03,1.04167869e-23
WIND,dg_1d,Rband,4.60000000e+14,5.11517810e+03,9.98675797e-24
WIND,dg_1d,Rband,4.60000000e+14,5.74769442e+03,9.48610612e-24
WIND,dg_1d,Rband,4.60000000e+14,6.45842443e+03,8.92111759e-24
WIND,dg_1d,Rband,4.60000000e+14,7.25703961e+03,8.28124453e-24
WIND,dg_1d,Rband,4.60000000e+14,8.15440740e+03,7.56785581e-24
WIND,dg_1d,Rband,4.60000000e+14,9.16273901e+03,6.79749851e-24
WIND,dg_1d,Rband,4.60000000e+14,1.02957557e+04,6.00077114e-24
WIND,dg_1d,Rband,4.60000000e+14,1.15688753e+04,5.20545674e-24
WIND,dg_1d,Rband,4.60000000e+14,1.29994222e+04,4.44575488e-24
WIND,dg_1d,Rband,4.60000000e+14,1.46068632e+04,3.73419928e-24
WIND,dg_1d,Rband,4.60000000e+14,1.64130720e+04,3.09269525e-24
WIND,dg_1d,Rband,4.60000000e+14,1.84426271e+04,2.52657474e-24
WIND,dg_1d,Rband,4.60000000e+14,2.07231465e+04,2.04529215e-24
WIND,dg_1d,Rband,4.60000000e+14,2.32856630e+04,1.64402129e-24
WIND,dg_1d,Rband,4.60000000e+14,2.61650470e+04,1.31632946e-24
WIND,dg_1d,Rband,4.60000000e+14,2.94004806e+04,1.04983685e-24
WIND,dg_1d,Rband,4.60000000e+14,3.30359912e+04,8.36396420e-25
WIND,dg_1d,Rband,4.60000000e+14,3.71210501e+04,6.64955013e-25
WIND,dg_1d,Rband,4.60000000e+14,4.17112461e+04,5.28554485e-25
WIND,dg_1d,Rband,4.60000000e+14,4.68690419e+04,4.19328351e-25
WIND,dg_1d,Rband,4.60000000e+14,5.26646239e+04,3.32536782e-25
WIND,dg_1d,Rband,4.60000000e+14,5.91768575e+04,2.63239451e-25
WIND,dg_1d,Rband,4.60000000e+14,6.64943600e+04,2.08550486e-25
