raw_index,r_cm,rho_g_cm3,proton_equivalent_n_cm3,nH_X033_cm3,nH_ambientnorm_cm3,velocity_cm_s,temperature_K,wind1,shell_mass_g
1783,2.952180175781e+17,3.866231687637e-23,2.311479739012e+01,7.627883138740e+00,1.653649139280e+01,4.253651671598e+07,9.047239082415e+02,1.000000000000e+00,7.008953924958e+27
1784,2.953835449219e+17,3.894703255657e-23,2.328501857171e+01,7.684056128663e+00,1.665826884370e+01,4.256022630070e+07,9.087159232748e+02,1.000000000000e+00,7.068488892926e+27
1785,2.955490722656e+17,3.924765468301e-23,2.346474964075e+01,7.743367381447e+00,1.678684973610e+01,4.258387367698e+07,9.129393236649e+02,1.000000000000e+00,7.131034220575e+27
1786,2.957145996094e+17,3.956505040535e-23,2.365450903457e+01,7.805987981409e+00,1.692260496379e+01,4.260745468521e+07,9.174046054373e+02,1.000000000000e+00,7.196757451643e+27
1787,2.958801269531e+17,3.990012682273e-23,2.385483907487e+01,7.872096894709e+00,1.706592250759e+01,4.263096532506e+07,9.221225316931e+02,1.000000000000e+00,7.265834122099e+27
1788,2.960456542969e+17,4.025383210261e-23,2.406630663659e+01,7.941881190075e+00,1.721720791386e+01,4.265440180264e+07,9.271041206518e+02,1.000000000000e+00,7.338448005796e+27
1789,2.962111816406e+17,4.062715728489e-23,2.428950422655e+01,8.015536394763e+00,1.737688506625e+01,4.267776055651e+07,9.323606833205e+02,1.000000000000e+00,7.414791486665e+27
1790,2.963767089844e+17,4.102113880568e-23,2.452505149232e+01,8.093266992465e+00,1.754539726505e+01,4.270103825703e+07,9.379035468224e+02,1.000000000000e+00,7.495066064633e+27
1791,2.965422363281e+17,4.143686173541e-23,2.477359715816e+01,8.175287062194e+00,1.772320861224e+01,4.272423178331e+07,9.437439439656e+02,1.000000000000e+00,7.579482995416e+27
1792,2.967077636719e+17,4.187546369034e-23,2.503582136360e+01,8.261821049988e+00,1.791080568449e+01,4.274733817931e+07,9.498933542156e+02,1.000000000000e+00,7.668264057636e+27
1793,2.968732910156e+17,4.233813933544e-23,2.531243835549e+01,8.353104657311e+00,1.810869945913e+01,4.277035459050e+07,9.563638284909e+02,1.000000000000e+00,7.761642433245e+27
1794,2.970388183594e+17,4.282614535151e-23,2.560419945772e+01,8.449385821047e+00,1.831742743863e+01,4.279327818170e+07,9.631681403654e+02,1.000000000000e+00,7.859863678775e+27
1795,2.972043457031e+17,4.334080569780e-23,2.591189621752e+01,8.550925751780e+00,1.853755590154e+01,4.281610604410e+07,9.703198945097e+02,1.000000000000e+00,7.963186757048e+27
1796,2.973698730469e+17,4.388351696718e-23,2.623636360713e+01,8.657999990352e+00,1.876968219298e+01,4.283883509494e+07,9.778334334894e+02,1.000000000000e+00,8.071885092520e+27
1797,2.975354003906e+17,4.445575360808e-23,2.657848314579e+01,8.770899438113e+00,1.901443695812e+01,4.286146197909e+07,9.857237691697e+02,1.000000000000e+00,8.186247608744e+27
1798,2.977009277344e+17,4.505907277501e-23,2.693918579974e+01,8.889931313915e+00,1.927248621685e+01,4.288398297799e+07,9.940064000998e+02,1.000000000000e+00,8.306579703945e+27
1799,2.978664550781e+17,4.569511856974e-23,2.731945451781e+01,9.015419990877e+00,1.954453317782e+01,4.290639393526e+07,1.002697206712e+03,1.000000000000e+00,8.433204120219e+27
1800,2.980319824219e+17,4.636562544442e-23,2.772032626604e+01,9.147707667794e+00,1.983131969394e+01,4.292869020320e+07,1.011812078976e+03,1.000000000000e+00,8.566461663262e+27
1801,2.981975097656e+17,4.707242055721e-23,2.814289343605e+01,9.287154833897e+00,2.013362726998e+01,4.295086661557e+07,1.021366207477e+03,1.000000000000e+00,8.706711732687e+27
1802,2.983630371094e+17,4.781742490801e-23,2.858830452402e+01,9.434140492929e+00,2.045227754834e+01,4.297291749631e+07,1.031374173615e+03,1.000000000000e+00,8.854332629518e+27
1803,2.985285644531e+17,4.860265312738e-23,2.905776400453e+01,9.589062121493e+00,2.078813221872e+01,4.299483670439e+07,1.041850164244e+03,1.000000000000e+00,9.009721615572e+27
1804,2.986940917969e+17,4.943021183764e-23,2.955253135065e+01,9.752335345716e+00,2.114209231721e+01,4.301661771566e+07,1.052808134429e+03,1.000000000000e+00,9.173294707767e+27
1805,2.988596191406e+17,5.030229654650e-23,3.007391917686e+01,9.924393328364e+00,2.151509689756e+01,4.303825373489e+07,1.064262021178e+03,1.000000000000e+00,9.345486197927e+27
1806,2.990251464844e+17,5.122118707266e-23,3.062329050408e+01,1.010568586635e+01,2.190812107470e+01,4.305973783615e+07,1.076225602133e+03,1.000000000000e+00,9.526747895875e+27
1807,2.991906738281e+17,5.218924154492e-23,3.120205517203e+01,1.029667820677e+01,2.232217345805e+01,4.308106312589e+07,1.088712380245e+03,1.000000000000e+00,9.717548101401e+27
1808,2.993562011719e+17,5.320888906043e-23,3.181166544980e+01,1.049784959843e+01,2.275829301131e+01,4.310222292166e+07,1.101734396200e+03,1.000000000000e+00,9.918370319025e+27
1809,2.995217285156e+17,5.428262114511e-23,3.245361093041e+01,1.070969160704e+01,2.321754539996e+01,4.312321094349e+07,1.115301766861e+03,1.000000000000e+00,1.012971174027e+28
1810,2.996872558594e+17,5.541298223196e-23,3.312941283809e+01,1.093270623657e+01,2.370101891872e+01,4.314402151812e+07,1.129422798742e+03,1.000000000000e+00,1.035208153204e+28
1811,2.998527832031e+17,5.660255943568e-23,3.384061791490e+01,1.116740391192e+01,2.420982011791e+01,4.316464978012e+07,1.144104268371e+03,1.000000000000e+00,1.058599898164e+28
1812,3.000183105469e+17,5.785397194096e-23,3.458879207641e+01,1.141430138521e+01,2.474506926474e+01,4.318509186135e+07,1.159351686152e+03,1.000000000000e+00,1.083199155696e+28
1813,3.001838378906e+17,5.916986033341e-23,3.537551403301e+01,1.167391963089e+01,2.530789577990e+01,4.320534505347e+07,1.175169552615e+03,1.000000000000e+00,1.109059294279e+28
1814,3.003493652344e+17,6.055287619303e-23,3.620236906823e+01,1.194678179251e+01,2.589943378658e+01,4.322540793805e+07,1.191560227449e+03,1.000000000000e+00,1.136234111320e+28
1815,3.005148925781e+17,6.200567226292e-23,3.707094316098e+01,1.223341124312e+01,2.652081790544e+01,4.324528048013e+07,1.208523946199e+03,1.000000000000e+00,1.164777649909e+28
1816,3.006804199219e+17,6.353089351247e-23,3.798281764256e+01,1.253432982205e+01,2.717317943219e+01,4.326496409340e+07,1.226059231437e+03,1.000000000000e+00,1.194744031185e+28
1817,3.008459472656e+17,6.513116940546e-23,3.893956457403e+01,1.285005630943e+01,2.785764303057e+01,4.328446166288e+07,1.244163525099e+03,1.000000000000e+00,1.226187308262e+28
1818,3.010114746094e+17,6.680910764672e-23,3.994274300754e+01,1.318110519249e+01,2.857532405762e+01,4.330377752639e+07,1.262833755690e+03,1.000000000000e+00,1.259161347073e+28
1819,3.011770019531e+17,6.856728962134e-23,4.099389625964e+01,1.352798576568e+01,2.932732661306e+01,4.332291740813e+07,1.282065587416e+03,1.000000000000e+00,1.293719738355e+28
1820,3.013425292969e+17,7.040826768004e-23,4.209455028828e+01,1.389120159513e+01,3.011474237812e+01,4.334188831203e+07,1.301852758239e+03,1.000000000000e+00,1.329915743946e+28
1821,3.015080566406e+17,7.233456439466e-23,4.324621324769e+01,1.427125037174e+01,3.093865029712e+01,4.336069839157e+07,1.322187845477e+03,1.000000000000e+00,1.367802279985e+28
1822,3.016735839844e+17,7.434867388012e-23,4.445037627876e+01,1.466862417199e+01,3.180011714291e+01,4.337935679744e+07,1.343063040965e+03,1.000000000000e+00,1.407431939135e+28
1823,3.018391113281e+17,7.645306521881e-23,4.570851555631e+01,1.508381013358e+01,3.270019898153e+01,4.339787350175e+07,1.364470860917e+03,1.000000000000e+00,1.448857052812e+28
1824,3.020046386719e+17,7.865018793361e-23,4.702209556126e+01,1.551729153522e+01,3.363994351309e+01,4.341625910092e+07,1.386403218806e+03,1.000000000000e+00,1.492129792696e+28
1825,3.021701660156e+17,8.094247937906e-23,4.839257349951e+01,1.596954925484e+01,3.462039323313e+01,4.343452461000e+07,1.408850943296e+03,1.000000000000e+00,1.537302309359e+28
1826,3.023356933594e+17,8.333237389275e-23,4.982140477324e+01,1.644106357517e+01,3.564258934677e+01,4.345268126989e+07,1.431804741324e+03,1.000000000000e+00,1.584426905273e+28
1827,3.025012207031e+17,8.582231352481e-23,5.131004939567e+01,1.693231630057e+01,3.670757635792e+01,4.347074036425e+07,1.455256214240e+03,1.000000000000e+00,1.633556239005e+28
1828,3.026667480469e+17,8.841476010229e-23,5.285997920393e+01,1.744379313730e+01,3.781640722938e+01,4.348871304353e+07,1.479198147809e+03,1.000000000000e+00,1.684743556176e+28
1829,3.028322753906e+17,9.111220830741e-23,5.447268567807e+01,1.797598627376e+01,3.897014897665e+01,4.350661015871e+07,1.503623122958e+03,1.000000000000e+00,1.738042941292e+28
1830,3.029978027344e+17,9.391719940903e-23,5.614968815059e+01,1.852939708969e+01,4.016988854107e+01,4.352444211487e+07,1.528523665110e+03,1.000000000000e+00,1.793509583666e+28
1831,3.031633300781e+17,9.683233529468e-23,5.789254219570e+01,1.910453892458e+01,4.141673879157e+01,4.354221875780e+07,1.553893280306e+03,1.000000000000e+00,1.851200050830e+28
1832,3.033288574219e+17,9.986029244128e-23,5.970284798191e+01,1.970193983403e+01,4.271184450012e+01,4.355994928055e+07,1.579727148263e+03,1.000000000000e+00,1.911172562527e+28
1833,3.034943847656e+17,1.030038353997e-22,6.158225833395e+01,2.032214525021e+01,4.405638810938e+01,4.357764214353e+07,1.606021641204e+03,1.000000000000e+00,1.973487257157e+28
1834,3.036599121094e+17,1.062658292936e-22,6.353248620535e+01,2.096572044777e+01,4.545159507853e+01,4.359530500595e+07,1.632773129127e+03,1.000000000000e+00,2.038206441022e+28
1835,3.038254394531e+17,1.096492508074e-22,6.555531124780e+01,2.163325271177e+01,4.689873858313e+01,4.361294468361e+07,1.659978595585e+03,1.000000000000e+00,2.105394810135e+28
1836,3.039909667969e+17,1.131571971281e-22,6.765258515712e+01,2.232535310185e+01,4.839914333964e+01,4.363056712708e+07,1.687636418645e+03,1.000000000000e+00,2.175119634107e+28
1837,3.041564941406e+17,1.167928922338e-22,6.982623543290e+01,2.304265769286e+01,4.995418829505e+01,4.364817740811e+07,1.715746727423e+03,1.000000000000e+00,2.247450890109e+28
1838,3.043220214844e+17,1.205596897899e-22,7.207826711008e+01,2.378582814632e+01,5.156530786564e+01,4.366577970626e+07,1.744309657766e+03,1.000000000000e+00,2.322461332297e+28
1839,3.044875488281e+17,1.244610718096e-22,7.441076195810e+01,2.455555144617e+01,5.323399136424e+01,4.368337730391e+07,1.773324761094e+03,1.000000000000e+00,2.400226479949e+28
1840,3.046530761719e+17,1.285006422056e-22,7.682587462570e+01,2.535253862649e+01,5.496178024194e+01,4.370097260325e+07,1.802791834793e+03,1.000000000000e+00,2.480824506804e+28
1841,3.048186035156e+17,1.326821143116e-22,7.932582518044e+01,2.617752230955e+01,5.675026275090e+01,4.371856715227e+07,1.832711459888e+03,1.000000000000e+00,2.564336013084e+28
1842,3.049841308594e+17,1.370092913588e-22,8.191288743636e+01,2.703125285399e+01,5.860106559400e+01,4.373616167917e+07,1.863084578847e+03,1.000000000000e+00,2.650843659657e+28
1843,3.051496582031e+17,1.414860414407e-22,8.458937398630e+01,2.791449341548e+01,6.051584321673e+01,4.375375657203e+07,1.893909900013e+03,1.000000000000e+00,2.740431692995e+28
1844,3.053151855469e+17,1.461162740494e-22,8.735762217384e+01,2.882801531736e+01,6.249626777133e+01,4.377135260155e+07,1.925184603464e+03,1.000000000000e+00,2.833185497455e+28
1845,3.054807128906e+17,1.509039195547e-22,9.021998182458e+01,2.977259400211e+01,6.454402033991e+01,4.378895091810e+07,1.956905405578e+03,1.000000000000e+00,2.929191201761e+28
1846,3.056462402344e+17,1.558529119167e-22,9.317880491060e+01,3.074900562049e+01,6.666078354007e+01,4.380655303410e+07,1.989069305074e+03,1.000000000000e+00,3.028535345700e+28
1847,3.058117675781e+17,1.609671747432e-22,9.623643721475e+01,3.175802428088e+01,6.884823556170e+01,4.382416080249e+07,2.021671973197e+03,1.000000000000e+00,3.131304609736e+28
1848,3.059772949219e+17,1.662506108724e-22,9.939521210246e+01,3.280041999382e+01,7.110804571105e+01,4.384177638078e+07,2.054706551636e+03,1.000000000000e+00,3.237585611483e+28
1849,3.061428222656e+17,1.717070954373e-22,1.026574463753e+02,3.387695730384e+01,7.344187144453e+01,4.385940218261e+07,2.088164988509e+03,1.000000000000e+00,3.347464768772e+28
1850,3.063083496094e+17,1.773404722800e-22,1.060254381270e+02,3.498839458190e+01,7.585135683490e+01,4.387704082853e+07,2.122039272391e+03,1.000000000000e+00,3.461028227182e+28
1851,3.064738769531e+17,1.831545536390e-22,1.095014665567e+02,3.613548396372e+01,7.833813243756e+01,4.389469510208e+07,2.156322388723e+03,1.000000000000e+00,3.578361851076e+28
1852,3.066394042969e+17,1.891531231192e-22,1.130877937447e+02,3.731897193577e+01,8.090381656083e+01,4.391236790645e+07,2.191005419805e+03,1.000000000000e+00,3.699551278792e+28
1853,3.068049316406e+17,1.953399418212e-22,1.167866683167e+02,3.853960054450e+01,8.355001788759e+01,4.393006220678e+07,2.226077789641e+03,1.000000000000e+00,3.824682040059e+28
1854,3.069704589844e+17,2.017187572612e-22,1.206003307766e+02,3.979810915627e+01,8.627833929049e+01,4.394778096915e+07,2.261528863735e+03,1.000000000000e+00,3.953839728896e+28
1855,3.071359863281e+17,2.082933147265e-22,1.245310202960e+02,4.109523669767e+01,8.909038268884e+01,4.396552710693e+07,2.297349230279e+03,1.000000000000e+00,4.087110225413e+28
1856,3.073015136719e+17,2.150673708436e-22,1.285809828255e+02,4.243172433242e+01,9.198775485182e+01,4.398330343954e+07,2.333530946807e+03,1.000000000000e+00,4.224579962521e+28
1857,3.074670410156e+17,2.220447092565e-22,1.327524804689e+02,4.380831855473e+01,9.497207410456e+01,4.400111265361e+07,2.370064620365e+03,1.000000000000e+00,4.366336235868e+28
1858,3.076325683594e+17,2.292291581229e-22,1.370478019427e+02,4.522577464110e+01,9.804497781135e+01,4.401895725458e+07,2.406940218472e+03,1.000000000000e+00,4.512467551542e+28
1859,3.077980957031e+17,2.366246089209e-22,1.414692738206e+02,4.668486036082e+01,1.012081304196e+02,4.403683952227e+07,2.444148687033e+03,1.000000000000e+00,4.663064001833e+28
1860,3.079636230469e+17,2.442350361501e-22,1.460192723119e+02,4.818635986292e+01,1.044632318863e+02,4.405476147884e+07,2.481683387086e+03,1.000000000000e+00,4.818217661045e+28
1861,3.081291503906e+17,2.520645177141e-22,1.507002354471e+02,4.973107769756e+01,1.078120263961e+02,4.407272487330e+07,2.519539465917e+03,1.000000000000e+00,4.978022997281e+28
1862,3.082946777344e+17,2.601172559146e-22,1.555146756302e+02,5.131984295796e+01,1.112563113407e+02,4.409073116838e+07,2.557711420260e+03,1.000000000000e+00,5.142577298919e+28
1863,3.084602050781e+17,2.683975987399e-22,1.604651923656e+02,5.295351348066e+01,1.147979464242e+02,4.410878152085e+07,2.596194002922e+03,1.000000000000e+00,5.311981109624e+28
1864,3.086257324219e+17,2.769100609413e-22,1.655544848596e+02,5.463298000366e+01,1.184388626781e+02,4.412687676761e+07,2.634983608174e+03,1.000000000000e+00,5.486338661881e+28
1865,3.087912597656e+17,2.856593445186e-22,1.707853642671e+02,5.635917020816e+01,1.221810712227e+02,4.414501742510e+07,2.674079500642e+03,1.000000000000e+00,5.665758301523e+28
1866,3.089567871094e+17,2.946503584592e-22,1.761607654940e+02,5.813305261301e+01,1.260266717105e+02,4.416320370432e+07,2.713483369300e+03,1.000000000000e+00,5.850352900089e+28
1867,3.091223144531e+17,3.038882377157e-22,1.816837585420e+02,5.995564031884e+01,1.299778604430e+02,4.418143552498e+07,2.753195823297e+03,1.000000000000e+00,6.040240254588e+28
1868,3.092878417969e+17,3.133783610382e-22,1.873575591708e+02,6.182799452637e+01,1.340369379975e+02,4.419971251861e+07,2.793217394334e+03,1.000000000000e+00,6.235543466941e+28
1869,3.094533691406e+17,3.231263669519e-22,1.931855384503e+02,6.375122768861e+01,1.382063160615e+02,4.421803403296e+07,2.833549899378e+03,1.000000000000e+00,6.436391288798e+28
1870,3.096188964844e+17,3.331381672661e-22,1.991712308369e+02,6.572650617618e+01,1.424885232105e+02,4.423639914659e+07,2.874197713720e+03,1.000000000000e+00,6.642918419205e+28
1871,3.097844238281e+17,3.434199577555e-22,2.053183405595e+02,6.775505238463e+01,1.468862094762e+02,4.425480669710e+07,2.915167913747e+03,1.000000000000e+00,6.855265747611e+28
1872,3.099499511719e+17,3.539782258968e-22,2.116307462453e+02,6.983814626095e+01,1.514021496565e+02,4.427325531220e+07,2.956465940749e+03,1.000000000000e+00,7.073580539442e+28
1873,3.101154785156e+17,3.648197552056e-22,2.181125035123e+02,7.197712615906e+01,1.560392451692e+02,4.429174342213e+07,2.998095969750e+03,1.000000000000e+00,7.298016554695e+28
1874,3.102810058594e+17,3.759516251542e-22,2.247678449203e+02,7.417338882369e+01,1.608005240180e+02,4.431026926834e+07,3.040062395812e+03,1.000000000000e+00,7.528734078656e+28
1875,3.104465332031e+17,3.873812057652e-22,2.316011767385e+02,7.642838832370e+01,1.656891384795e+02,4.432883091992e+07,3.082371396455e+03,1.000000000000e+00,7.765899845913e+28
1876,3.106120605469e+17,3.991161463494e-22,2.386170722125e+02,7.874363383015e+01,1.707083602863e+02,4.434742630438e+07,3.125031889900e+03,1.000000000000e+00,8.009686846216e+28
1877,3.107775878906e+17,4.111643583427e-22,2.458202613031e+02,8.112068623001e+01,1.758615732860e+02,4.436605324959e+07,3.168052527226e+03,1.000000000000e+00,8.260274010386e+28
1878,3.109431152344e+17,4.235339922200e-22,2.532156168835e+02,8.356115357154e+01,1.811522635671e+02,4.438470950955e+07,3.211439120316e+03,1.000000000000e+00,8.517845774952e+28
1879,3.111086425781e+17,4.362334077085e-22,2.608081369316e+02,8.606668518743e+01,1.865840067188e+02,4.440339277609e+07,3.255196461672e+03,1.000000000000e+00,8.782591508964e+28
1880,3.112741699219e+17,4.492711363562e-22,2.686029221505e+02,8.863896430969e+01,1.921604518205e+02,4.442210069273e+07,3.299330135910e+03,1.000000000000e+00,9.054704782932e+28
1881,3.114396972656e+17,4.626558358746e-22,2.766051486722e+02,9.127969906181e+01,1.978853019138e+02,4.444083087922e+07,3.343847706193e+03,1.000000000000e+00,9.334382467040e+28
1882,3.116052246094e+17,4.763962362205e-22,2.848200358211e+02,9.399061182095e+01,2.037622909412e+02,4.445958096701e+07,3.388759251425e+03,1.000000000000e+00,9.621823656664e+28
1883,3.117707519531e+17,4.905010351261e-22,2.932527836560e+02,9.677341860648e+01,2.097951390616e+02,4.447834570427e+07,3.434071486755e+03,1.000000000000e+00,9.917227568867e+28
1884,3.119362792969e+17,5.049780525548e-22,3.019080674494e+02,9.962966225832e+01,2.159871909986e+02,4.449709295055e+07,3.479782830245e+03,1.000000000000e+00,1.022077642609e+29
1885,3.121018066406e+17,5.198334633385e-22,3.107895789096e+02,1.025605610402e+02,2.223410878266e+02,4.451581191832e+07,3.525885006462e+03,1.000000000000e+00,1.053261981492e+29
1886,3.122673339844e+17,5.350718090061e-22,3.199000332518e+02,1.055670109731e+02,2.288587720300e+02,4.453450356726e+07,3.572366242517e+03,1.000000000000e+00,1.085287475004e+29
1887,3.124328613281e+17,5.506959590752e-22,3.292411460567e+02,1.086495781987e+02,2.355414709475e+02,4.455316587450e+07,3.619214005823e+03,1.000000000000e+00,1.118162471334e+29
1888,3.125983886719e+17,5.667070286612e-22,3.388135840112e+02,1.118084827237e+02,2.423896615317e+02,4.457179426378e+07,3.666414124401e+03,1.000000000000e+00,1.151891779983e+29
1889,3.127639160156e+17,5.831042368142e-22,3.486168802139e+02,1.150435704706e+02,2.494030097580e+02,4.459038156969e+07,3.713946084273e+03,1.000000000000e+00,1.186476364661e+29
1890,3.129294433594e+17,5.998846983599e-22,3.586493097236e+02,1.183542722088e+02,2.565802815910e+02,4.460891791763e+07,3.761784306252e+03,1.000000000000e+00,1.221912898873e+29
1891,3.130949707031e+17,6.170431400169e-22,3.689077198364e+02,1.217395475460e+02,2.639192215641e+02,4.462739053347e+07,3.809899786695e+03,1.000000000000e+00,1.258193164374e+29
1892,3.132604980469e+17,6.345715299360e-22,3.793873086011e+02,1.251978118384e+02,2.714163943268e+02,4.464578355788e+07,3.858261307152e+03,1.000000000000e+00,1.295303269193e+29
1893,3.134260253906e+17,6.524586054748e-22,3.900813424922e+02,1.287268430224e+02,2.790669826667e+02,4.466407762172e+07,3.906835744386e+03,1.000000000000e+00,1.333222652875e+29
1894,3.135915527344e+17,6.706892783197e-22,4.009808007539e+02,1.323236642488e+02,2.868645330709e+02,4.468224928559e+07,3.955585463028e+03,1.000000000000e+00,1.371922834668e+29
1895,3.137570800781e+17,6.892438912274e-22,4.120739310333e+02,1.359843972410e+02,2.948006378218e+02,4.470027036060e+07,4.004461288040e+03,1.000000000000e+00,1.411365850102e+29
1896,3.139226074219e+17,7.080972869387e-22,4.233456927173e+02,1.397040785967e+02,3.028645367573e+02,4.471810696797e+07,4.053402145161e+03,1.000000000000e+00,1.451502292848e+29
1897,3.140881347656e+17,7.272176168523e-22,4.347770446820e+02,1.434764247451e+02,3.110426077212e+02,4.473571843222e+07,4.102334327485e+03,1.000000000000e+00,1.492268810403e+29
1898,3.142536621094e+17,7.463790703161e-22,4.462329829263e+02,1.472568843657e+02,3.192382678854e+02,4.475305617980e+07,4.152204456615e+03,1.000000000000e+00,1.533203342070e+29
1899,3.144191894531e+17,7.651520817789e-22,4.574566857828e+02,1.509607063083e+02,3.272677851920e+02,4.477006704422e+07,4.204963334028e+03,1.000000000000e+00,1.573422881811e+29
1900,3.145847167969e+17,7.835418914680e-22,4.684512861935e+02,1.545889244438e+02,3.351334009701e+02,4.478668727078e+07,4.260008750722e+03,1.000000000000e+00,1.612935758483e+29
1901,3.147502441406e+17,8.015444313165e-22,4.792143520086e+02,1.581407361629e+02,3.428333752423e+02,4.480283871717e+07,4.313778183420e+03,1.000000000000e+00,1.651731162240e+29
1902,3.149157714844e+17,8.191393814856e-22,4.897337347334e+02,1.616121324620e+02,3.503590168886e+02,4.481845211045e+07,4.363378003000e+03,1.000000000000e+00,1.689764720306e+29
1903,3.150812988281e+17,8.362967952229e-22,4.999915302903e+02,1.649972049958e+02,3.576975172040e+02,4.483348562912e+07,4.409595344052e+03,1.000000000000e+00,1.726972001154e+29
1904,3.152468261719e+17,8.529822540183e-22,5.099671611003e+02,1.682891631631e+02,3.648341548410e+02,4.484791498854e+07,4.452970103345e+03,1.000000000000e+00,1.763279066512e+29
1905,3.154123535156e+17,8.691601012241e-22,5.196393093465e+02,1.714809720844e+02,3.717536788812e+02,4.486172689067e+07,4.493879381074e+03,1.000000000000e+00,1.798609114009e+29
1906,3.155778808594e+17,8.847954605915e-22,5.289871237844e+02,1.745657508488e+02,3.784411721948e+02,4.487491496195e+07,4.532578715542e+03,1.000000000000e+00,1.832886644806e+29
1907,3.157434082031e+17,8.998555343604e-22,5.379909958224e+02,1.775370286214e+02,3.848826066554e+02,4.488747740532e+07,4.569239212217e+03,1.000000000000e+00,1.866040163535e+29
1908,3.159089355469e+17,9.143104911836e-22,5.466330903798e+02,1.803889198253e+02,3.910652229185e+02,4.489941567873e+07,4.603979057586e+03,1.000000000000e+00,1.898004043732e+29
1909,3.160744628906e+17,9.281340965440e-22,5.548977227899e+02,1.831162485207e+02,3.969778000616e+02,4.491073376607e+07,4.636880205316e+03,1.000000000000e+00,1.928719869783e+29
1910,3.162399902344e+17,9.413041647528e-22,5.627716290339e+02,1.857146375812e+02,4.026108489105e+02,4.492143781050e+07,4.668003632555e+03,1.000000000000e+00,1.958137416005e+29
1911,3.164055175781e+17,9.538028761505e-22,5.702441553835e+02,1.881805712765e+02,4.079567477119e+02,4.493153593395e+07,4.697396425952e+03,1.000000000000e+00,1.986215350983e+29
1912,3.165710449219e+17,9.656169842636e-22,5.773073822525e+02,1.905114361433e+02,4.130098307372e+02,4.494103812331e+07,4.725098648878e+03,1.000000000000e+00,2.012921716736e+29
1913,3.167365722656e+17,9.767379269497e-22,5.839561906464e+02,1.927055429133e+02,4.177664358211e+02,4.494995616829e+07,4.751148148257e+03,1.000000000000e+00,2.038234210308e+29
1914,3.169020996094e+17,9.871618603646e-22,5.901882824702e+02,1.947621332152e+02,4.222249188899e+02,4.495830361029e+07,4.775581603326e+03,1.000000000000e+00,2.062140305670e+29
1915,3.170676269531e+17,9.968895923851e-22,5.960041407241e+02,1.966813664389e+02,4.263856254855e+02,4.496609565739e+07,4.798437581645e+03,1.000000000000e+00,2.084637165901e+29
1916,3.172331542969e+17,1.005926439975e-21,6.014069442279e+02,1.984642915952e+02,4.302508297583e+02,4.497334909206e+07,4.819756392641e+03,1.000000000000e+00,2.105731395353e+29
1917,3.173986816406e+17,1.014282013640e-21,6.064024387546e+02,2.001128047890e+02,4.338246422754e+02,4.498008215349e+07,4.839582080659e+03,1.000000000000e+00,2.125438637254e+29
1918,3.175642089844e+17,1.021969936559e-21,6.109987691088e+02,2.016295938059e+02,4.371128898884e+02,4.498631438740e+07,4.857961278159e+03,1.000000000000e+00,2.143783031519e+29
1919,3.177297363281e+17,1.029007509307e-21,6.152062786771e+02,2.030180719635e+02,4.401229723299e+02,4.499206648611e+07,4.874944361023e+03,1.000000000000e+00,2.160796554710e+29
1920,3.178952636719e+17,1.035415321099e-21,6.190372770044e+02,2.042823014116e+02,4.428636959365e+02,4.499736011696e+07,4.890585826634e+03,1.000000000000e+00,2.176518243230e+29
1921,3.180607910156e+17,1.041216835250e-21,6.225057919562e+02,2.054269113457e+02,4.453450963432e+02,4.500221773348e+07,4.904943204803e+03,1.000000000000e+00,2.190993357228e+29
1922,3.182263183594e+17,1.046437961302e-21,6.256273139081e+02,2.064570135896e+02,4.475782554755e+02,4.500666236628e+07,4.918076672816e+03,1.000000000000e+00,2.204272511023e+29
1923,3.183918457031e+17,1.051106605169e-21,6.284185267942e+02,2.073781138421e+02,4.495751091399e+02,4.501071741187e+07,4.930048060589e+03,1.000000000000e+00,2.216410751599e+29
1924,3.185573730469e+17,1.055252218916e-21,6.308970389363e+02,2.081960228489e+02,4.513482544549e+02,4.501440643981e+07,4.940918672985e+03,1.000000000000e+00,2.227466630439e+29
1925,3.187229003906e+17,1.058905379727e-21,6.330811313240e+02,2.089167733369e+02,4.529107697719e+02,4.501775301537e+07,4.950751027385e+03,1.000000000000e+00,2.237501331162e+29
1926,3.188884277344e+17,1.062097395899e-21,6.349895220528e+02,2.095465422775e+02,4.542760461503e+02,4.502078052306e+07,4.959607394522e+03,1.000000000000e+00,2.246577848791e+29
1927,3.190539550781e+17,1.064859939408e-21,6.366411466488e+02,2.100915783940e+02,4.554576302000e+02,4.502351199650e+07,4.967549659872e+03,1.000000000000e+00,2.254760220113e+29
1928,3.192194824219e+17,1.067224727539e-21,6.380549677267e+02,2.105581393499e+02,4.564690879125e+02,4.502596998828e+07,4.974639318181e+03,1.000000000000e+00,2.262112853223e+29
1929,3.193850097656e+17,1.069223268253e-21,6.392498227538e+02,2.109524415088e+02,4.573238957457e+02,4.502817645334e+07,4.980936256725e+03,1.000000000000e+00,2.268699988077e+29
1930,3.195505371094e+17,1.070886664291e-21,6.402443069313e+02,2.112806212873e+02,4.580353568395e+02,4.503015263188e+07,4.986498598891e+03,1.000000000000e+00,2.274585278483e+29
1931,3.197160644531e+17,1.072245481379e-21,6.410566943984e+02,2.115487091515e+02,4.586165446446e+02,4.503191896909e+07,4.991381607358e+03,1.000000000000e+00,2.279831507764e+29
