scenario,solver,band,nu_hz,t_obs_s,flux_density
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.33756775e+03,5.89029363e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.62377674e+03,6.37170529e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.97122792e+03,6.85551978e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.39302573e+03,7.32022849e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.90507865e+03,7.75417308e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.52669921e+03,8.14933234e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.28133240e+03,8.48762236e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.19743987e+03,8.74968529e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.30957344e+03,8.92161374e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,7.65967823e+03,8.97224776e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,9.29867465e+03,8.87666238e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.12883789e+04,8.68038859e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.37038345e+04,8.42139604e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.66361425e+04,8.13966813e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.01958975e+04,7.84768998e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.45173589e+04,7.56284991e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.97635144e+04,7.28787283e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.61322276e+04,7.01440833e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.38637001e+04,6.71307475e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.32495313e+04,6.39322056e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.46437163e+04,6.04505738e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,7.84759970e+04,5.69604466e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,9.52680703e+04,5.37437514e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.15653264e+05,5.06233213e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.40400425e+05,4.72947819e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.70442913e+05,4.27996090e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.06913808e+05,3.32851883e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.51188643e+05,2.86801144e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.04937283e+05,2.89613251e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.70186906e+05,2.62162757e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.49398459e+05,2.36790005e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.45559478e+05,2.21019304e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.62296762e+05,2.10397089e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,8.04013161e+05,2.00136792e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,9.76053637e+05,1.86618119e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.18490685e+06,1.80644537e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.43844989e+06,1.68675439e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.74624535e+06,1.54684971e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.11990202e+06,1.39419240e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,2.57351270e+06,1.22237013e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.12418571e+06,1.03443478e-25
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,3.79269019e+06,8.56565436e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,4.60423938e+06,6.89617393e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,5.58944158e+06,5.43559005e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,6.78545457e+06,4.22127828e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,8.23738707e+06,3.24276748e-26
Wind-ISM jump,dg_1d,10GHz,1.00000000e+10,1.00000000e+07,2.47172219e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.00000000e-01,4.01118258e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.21397719e-01,4.69013563e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.47374062e-01,5.50584949e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.78908749e-01,6.42808717e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.17191140e-01,7.52790012e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.63665090e-01,8.79337419e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.20083405e-01,1.02331991e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.88573952e-01,1.18516918e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.71719914e-01,1.36020303e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.72657215e-01,1.54040090e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.95192796e-01,1.71147438e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.43948197e-01,1.85540180e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.02453386e+00,1.95477022e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.24376073e+00,1.99700577e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.50989716e+00,1.97778879e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.83298071e+00,1.90435845e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.22519677e+00,1.78764785e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.70133812e+00,1.63559781e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.27936286e+00,1.46284091e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.98107171e+00,1.27940480e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.83293024e+00,1.09760185e-22
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.86706707e+00,9.22148438e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.12248558e+00,7.55535309e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.64653503e+00,6.04603981e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.04966963e+01,4.75981170e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.27427499e+01,3.68424502e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.54694077e+01,2.82564535e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.87795080e+01,2.15115189e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.27978944e+01,1.64991584e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.76761237e+01,1.29481802e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.35981829e+01,1.05238880e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.07874276e+01,8.94880998e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.95150067e+01,8.00910353e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.01100886e+01,7.53852295e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.29722764e+01,7.37199874e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.85866790e+01,7.40235276e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.07542208e+02,7.54648784e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.30553787e+02,7.76495294e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.58489319e+02,8.02809585e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.92402418e+02,8.32564171e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.33572147e+02,8.64317550e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.83551258e+02,8.95669508e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.44224760e+02,9.28311718e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.17881006e+02,9.63193191e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.07298009e+02,1.00129320e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.15848211e+02,1.03882054e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.47625680e+02,1.07346196e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,9.07600522e+02,1.10463301e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.10180633e+03,1.13324752e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.33756775e+03,1.15816499e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.62377674e+03,1.17903740e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.97122792e+03,1.19169829e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.39302573e+03,1.19001715e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.90507865e+03,1.17202116e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.52669921e+03,1.13721016e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.28133240e+03,1.08330806e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.19743987e+03,1.00928087e-23
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.30957344e+03,9.17273959e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.65967823e+03,8.06129868e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,9.29867465e+03,6.76519753e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.12883789e+04,5.41899347e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.37038345e+04,4.13662039e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.66361425e+04,3.03363314e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.01958975e+04,2.15720040e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.45173589e+04,1.50339002e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.97635144e+04,1.03559189e-24
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.61322276e+04,7.09714229e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.38637001e+04,4.84980416e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.32495313e+04,3.30460875e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.46437163e+04,2.24823204e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,7.84759970e+04,1.52596805e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,9.52680703e+04,1.03405131e-25
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.15653264e+05,6.98807128e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.40400425e+05,4.71810866e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.70442913e+05,3.10678209e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.06913808e+05,1.74069487e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.51188643e+05,1.28772204e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.04937283e+05,1.11040737e-26
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.70186906e+05,6.70912213e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.49398459e+05,4.26714046e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.45559478e+05,2.82292033e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.62296762e+05,1.91679154e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.04013161e+05,1.32052902e-27
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,9.76053637e+05,9.21509730e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.18490685e+06,6.47660417e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.43844989e+06,4.58480744e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.74624535e+06,3.25930545e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.11990202e+06,2.32063771e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,2.57351270e+06,1.65370272e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.12418571e+06,1.18114572e-28
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,3.79269019e+06,8.49105366e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,4.60423938e+06,6.12282208e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,5.58944158e+06,4.42121034e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,6.78545457e+06,3.19447468e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,8.23738707e+06,2.31420262e-29
Wind-ISM jump,dg_1d,Rband,4.60000000e+14,1.00000000e+07,1.68065404e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.00000000e-01,2.99047759e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.21397719e-01,3.38972590e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.47374062e-01,3.80439369e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.78908749e-01,4.16477134e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.17191140e-01,4.44946134e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.63665090e-01,4.56548974e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.20083405e-01,4.43045695e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.88573952e-01,3.99603447e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.71719914e-01,3.28882715e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.72657215e-01,2.45368536e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.95192796e-01,1.66896875e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.43948197e-01,1.05998335e-22
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.02453386e+00,6.48393060e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.24376073e+00,3.93086263e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.50989716e+00,2.45619450e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.83298071e+00,1.63535065e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.22519677e+00,1.20178861e-23
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.70133812e+00,9.93216677e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.27936286e+00,9.03785181e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.98107171e+00,8.71132426e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.83293024e+00,8.67378552e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.86706707e+00,8.76485910e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.12248558e+00,8.88800664e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.64653503e+00,8.99743082e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.04966963e+01,9.07793925e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.27427499e+01,9.08363579e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.54694077e+01,9.05597426e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.87795080e+01,8.97620816e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.27978944e+01,8.85008152e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.76761237e+01,8.67177543e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.35981829e+01,8.43590914e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.07874276e+01,8.11014545e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.95150067e+01,7.72077347e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.01100886e+01,7.27578405e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.29722764e+01,6.78054109e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.85866790e+01,6.23952643e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.07542208e+02,5.64923041e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.30553787e+02,5.00636430e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.58489319e+02,4.36859850e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.92402418e+02,3.75616181e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.33572147e+02,3.18344486e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.83551258e+02,2.65997407e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.44224760e+02,2.19327660e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.17881006e+02,1.78588973e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.07298009e+02,1.43961940e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.15848211e+02,1.14970690e-24
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.47625680e+02,9.12024937e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,9.07600522e+02,7.19875008e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.10180633e+03,5.66421750e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.33756775e+03,4.44546177e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.62377674e+03,3.48330007e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.97122792e+03,2.72768620e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.39302573e+03,2.13532832e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.90507865e+03,1.67067464e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.52669921e+03,1.30579828e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.28133240e+03,1.01815023e-25
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.19743987e+03,7.89746716e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.30957344e+03,6.05738395e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.65967823e+03,4.54325585e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,9.29867465e+03,3.34003970e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.12883789e+04,2.44740869e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.37038345e+04,1.78735050e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.66361425e+04,1.29844963e-26
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.01958975e+04,9.40195055e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.45173589e+04,6.77411887e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.97635144e+04,4.85379512e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.61322276e+04,3.45990468e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.38637001e+04,2.45709376e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.32495313e+04,1.73626164e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.46437163e+04,1.22379111e-27
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,7.84759970e+04,8.59179131e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,9.52680703e+04,6.01084093e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.15653264e+05,4.18123767e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.40400425e+05,2.90341234e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.70442913e+05,1.96095665e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.06913808e+05,1.12650032e-28
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.51188643e+05,9.05617734e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.04937283e+05,7.65643139e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.70186906e+05,4.05934132e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.49398459e+05,2.27160830e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.45559478e+05,1.35406566e-29
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.62296762e+05,8.45723051e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.04013161e+05,5.41971941e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,9.76053637e+05,3.57203904e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.18490685e+06,2.37887426e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.43844989e+06,1.60773764e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.74624535e+06,1.10053040e-30
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.11990202e+06,7.54864576e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,2.57351270e+06,5.18351255e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.12418571e+06,3.57358690e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,3.79269019e+06,2.50300953e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,4.60423938e+06,1.74629924e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.58944158e+06,1.22274427e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.78545457e+06,8.60058778e-32
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.23738707e+06,6.09794834e-32
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.00000000e+07,4.33692032e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.00000000e-01,6.07975168e-26
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.21397719e-01,3.61329049e-26
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.47374062e-01,1.86949729e-26
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.78908749e-01,8.12836387e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.17191140e-01,2.38896787e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.63665090e-01,6.16717318e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.20083405e-01,1.41434161e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.88573952e-01,8.34797614e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.71719914e-01,1.15690435e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.72657215e-01,1.50771525e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.95192796e-01,1.89367003e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.43948197e-01,2.28253580e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.02453386e+00,2.51865275e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.24376073e+00,2.62437485e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.50989716e+00,2.56782521e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.83298071e+00,2.37767872e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.22519677e+00,2.11074561e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.70133812e+00,1.81821958e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.27936286e+00,1.53223966e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.98107171e+00,1.26737684e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.83293024e+00,1.03677547e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.86706707e+00,8.39335509e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.12248558e+00,6.73921877e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.64653503e+00,5.38469930e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.04966963e+01,4.28966370e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.27427499e+01,3.39947562e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.54694077e+01,2.69262186e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.87795080e+01,2.12394899e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.27978944e+01,1.67154330e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.76761237e+01,1.31251203e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.35981829e+01,1.02997993e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.07874276e+01,8.06931104e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.95150067e+01,6.31139398e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.01100886e+01,4.93709395e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.29722764e+01,3.85922818e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.85866790e+01,3.01673662e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.07542208e+02,2.35781001e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.30553787e+02,1.84050718e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.58489319e+02,1.43723429e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.92402418e+02,1.12094546e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.33572147e+02,8.74584077e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.83551258e+02,6.82320205e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.44224760e+02,5.31771148e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.17881006e+02,4.14377108e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.07298009e+02,3.22389672e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.15848211e+02,2.50324265e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.47625680e+02,1.94387867e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,9.07600522e+02,1.50999203e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.10180633e+03,1.17369451e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.33756775e+03,9.12742452e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.62377674e+03,7.10500243e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.97122792e+03,5.54045249e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.39302573e+03,4.32840546e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.90507865e+03,3.38427289e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.52669921e+03,2.64655838e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.28133240e+03,2.06788966e-31
