scenario,solver,t_obs_s,nearest_track_time_s,nearest_radius_cm,gamma_e,dnde,gamma2_dnde
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.10460444e+10,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.33558963e+10,1.17568948e+09,2.09719449e+29
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.61487642e+10,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.95256522e+10,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.36086853e+10,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.00000000e+00,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.62733369e+00,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.38584989e+00,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.30298036e+00,3.62178425e+43,1.01850370e+45
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,6.41189310e+00,1.12017985e+43,4.60532521e+44
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,7.75269195e+00,2.93551618e+44,1.76436946e+46
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,9.37386689e+00,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.13340477e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.37041244e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.65698107e+01,4.25042947e+46,1.16699207e+49
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.00347441e+01,7.85227905e+46,3.15183393e+49
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.42242341e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.92897935e+01,4.07575350e+49,3.49655633e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.54146182e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.28202125e+01,1.00787100e+52,1.84800263e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.17743998e+01,1.56431252e+52,4.19327813e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,6.26010082e+01,1.66199323e+52,6.51316240e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,7.56915820e+01,1.44261772e+52,8.26506795e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,9.15195418e+01,1.14118586e+52,9.55837476e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.10657306e+02,8.56485797e+51,1.04877022e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.33796991e+02,6.27433464e+51,1.12320847e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.61775444e+02,4.46227280e+51,1.16783455e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.95604506e+02,3.12537816e+51,1.19580478e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.36507605e+02,2.14887229e+51,1.20198992e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.85964001e+02,1.47613761e+51,1.20711758e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.45762284e+02,1.01368897e+51,1.21188095e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.18065061e+02,7.42127233e+50,1.29707807e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.05487160e+02,5.39850428e+50,1.37941107e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,6.11190201e+02,3.56581654e+50,1.33202311e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,7.38996935e+02,2.29267136e+50,1.25206559e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,8.93529493e+02,1.46238160e+50,1.16755809e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.08037654e+03,9.70724048e+49,1.13304219e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.30629541e+03,6.14795608e+49,1.04909196e+56
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.57945645e+03,3.97801607e+49,9.92388776e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.90973853e+03,2.55565594e+49,9.32073597e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.30908630e+03,1.65117681e+49,8.80387585e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.79194217e+03,1.05693702e+49,8.23876182e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.37576863e+03,6.78813673e+48,7.73563427e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.08167976e+03,4.51005871e+48,7.51380728e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.93520484e+03,2.83037155e+48,6.89372280e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.96721159e+03,1.79397601e+48,6.38792054e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,7.21502254e+03,1.15476534e+48,6.01131001e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,8.72376477e+03,7.34775734e+47,5.59194251e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.05480019e+04,4.71728907e+47,5.24847210e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.27537076e+04,2.97848574e+47,4.84471727e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.54206511e+04,1.90848353e+47,4.53830664e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.86452824e+04,1.20737408e+47,4.19739438e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.25442203e+04,7.50618419e+46,3.81495708e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.72584699e+04,4.66485485e+46,3.46609995e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.29585220e+04,2.83655310e+46,3.08124601e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.98505191e+04,1.69799533e+46,2.69652504e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.81837101e+04,9.83246517e+45,2.28277387e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.82594650e+04,5.68126858e+45,1.92831645e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,7.04421733e+04,3.25702227e+45,1.61616695e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,8.51724228e+04,1.88843206e+45,1.36993312e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.02982933e+05,1.08478956e+45,1.15047188e+55
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.24517821e+05,6.15962442e+44,9.55030525e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.50555895e+05,3.49786342e+44,7.92863414e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.82038823e+05,1.97636076e+44,6.54929061e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.20105185e+05,1.10968085e+44,5.37599232e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.66131651e+05,6.19981870e+43,4.39108705e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.21782768e+05,3.44234245e+43,3.56434422e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.89071158e+05,1.90269272e+43,2.88022710e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.70430306e+05,1.04671051e+43,2.31641928e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.68802566e+05,5.71743910e+42,1.84979943e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,6.87745570e+05,3.12106670e+42,1.47624573e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,8.31560891e+05,1.70422798e+42,1.17846260e+54
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.00544961e+06,9.24381997e+41,9.34484496e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.21570042e+06,4.99283670e+41,7.37905067e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.46991702e+06,2.71060147e+41,5.85667749e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.77729318e+06,1.47331851e+41,4.65387586e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.14894514e+06,7.98541138e+40,3.68763520e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.59831370e+06,4.31765778e+40,2.91495184e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.14165027e+06,2.32980861e+40,2.29951328e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.79860463e+06,1.25505580e+40,1.81096985e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.59293551e+06,6.75125254e+39,1.42418054e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.55336990e+06,3.62734970e+39,1.11867164e+53
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,6.71464190e+06,1.94692703e+39,8.77799618e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,8.11874893e+06,1.04408374e+39,6.88198236e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,9.81647049e+06,5.59492350e+38,5.39144133e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.18692047e+07,2.99615111e+38,4.22091837e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.43511887e+07,1.60350426e+38,3.30252313e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.73521834e+07,8.57686248e+37,2.58247845e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.09807198e+07,4.58503570e+37,2.01828963e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.53680239e+07,2.44965734e+37,1.57644425e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.06727626e+07,1.30796425e+37,1.23055679e+52
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.70867817e+07,6.97877430e+36,9.59881116e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.48420442e+07,3.72050907e+36,7.48123285e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.42190191e+07,1.98148604e+36,5.82497854e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,6.55568249e+07,1.05400632e+36,4.52980009e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,7.92654931e+07,5.59785742e+35,3.51714411e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,9.58407978e+07,2.96717770e+35,2.72548877e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.15882185e+08,1.56878527e+35,2.10667166e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.40114451e+08,8.26710055e+34,1.62300209e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.69413956e+08,4.33778975e+34,1.24499288e+51
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.04840317e+08,2.26308493e+34,9.49580373e+50
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.47674727e+08,1.17166006e+34,7.18728742e+50
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.99466294e+08,6.00285306e+33,5.38336230e+50
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.62088059e+08,3.03093065e+33,3.97378534e+50
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.37804738e+08,1.49858456e+33,2.87238181e+50
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.29354624e+08,7.17944216e+32,2.01179685e+50
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,6.40048621e+08,3.26949702e+32,1.33938946e+50
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,7.73889975e+08,1.36641491e+32,8.18353671e+49
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,9.35719058e+08,5.35730778e+31,4.69069881e+49
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.13138842e+09,1.99142958e+31,2.54910904e+49
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.36797444e+09,6.95018915e+30,1.30062648e+49
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.65403326e+09,2.25086076e+30,6.15796345e+48
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.99991019e+09,6.66949697e+29,2.66755920e+48
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.41811387e+09,1.77764348e+29,1.03943697e+48
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.92376863e+09,4.17532656e+28,3.56924577e+47
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,3.53516149e+09,8.43067219e+27,1.05361202e+47
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,4.27440345e+09,1.42016754e+27,2.59472064e+46
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,5.16822921e+09,1.92473112e+26,5.14107098e+45
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,6.24896397e+09,2.00857800e+25,7.84340685e+44
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,7.55569251e+09,1.53044293e+24,8.73706746e+43
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,9.13567266e+09,7.98393773e+22,6.66343554e+42
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.10460444e+10,2.63796141e+21,3.21871117e+41
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.33558963e+10,5.02383023e+19,8.96150668e+39
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.61487642e+10,4.91991979e+17,1.28302940e+38
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,1.95256522e+10,2.17179553e+15,8.27999418e+35
multi_density_jump,dg_1d,1.00000000e+07,9.42249237e+06,8.02801497e+17,2.36086853e+10,0.00000000e+00,0.00000000e+00
