scenario,solver,t_obs_s,nearest_track_time_s,nearest_radius_cm,gamma_e,dnde,gamma2_dnde
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.95904664e+07,3.81008381e+36,9.36981282e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.92944540e+07,2.09368727e+36,7.36105327e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,7.08973423e+07,1.14763165e+36,5.76849378e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,8.47707130e+07,6.27186733e+35,4.50701014e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.01358860e+08,3.41513369e+35,3.50857806e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.21193017e+08,1.85114005e+35,2.71890776e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.44908373e+08,9.97558150e+34,2.09471614e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.73264409e+08,5.33475919e+34,1.60152433e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.07169225e+08,2.82365042e+34,1.21188500e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.47708621e+08,1.47321669e+34,9.03959293e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.96180869e+08,7.52797797e+33,6.60377619e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.54138289e+08,3.72631765e+33,4.67332132e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.23436963e+08,1.75048172e+33,3.13859379e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.06296175e+08,7.56497100e+32,1.93917302e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.05369488e+08,3.11169583e+32,1.14035007e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,7.23829716e+08,1.22075051e+32,6.39587152e+49
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,8.65470541e+08,4.52684645e+31,3.39078570e+49
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.03482800e+09,1.57087833e+31,1.68220489e+49
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.23732575e+09,5.04032708e+30,7.71661483e+48
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.47944878e+09,1.47405935e+30,3.22637495e+48
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.76895104e+09,3.86233636e+29,1.20859758e+48
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.11510385e+09,8.88207792e+28,3.97354347e+47
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.52899270e+09,1.74888018e+28,1.11854950e+47
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.02387237e+09,2.86195572e+27,2.61691625e+46
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.61559135e+09,3.75544957e+26,4.90931174e+45
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.32309938e+09,3.78378423e+25,7.07158558e+44
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.16905437e+09,2.77122084e+24,7.40445907e+43
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.18054797e+09,1.79452215e+23,6.85492624e+42
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.00000000e+00,4.67091057e+48,4.20381951e+49
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.58704757e+00,4.31584267e+48,5.55315602e+49
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.28897008e+00,4.24879017e+48,7.81576183e+49
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.12824657e+00,4.44499148e+48,1.16898444e+50
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.13175479e+00,4.89245541e+48,1.83948578e+50
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,7.33163203e+00,5.59235743e+48,3.00605029e+50
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,8.76630428e+00,6.55836606e+48,5.03997910e+50
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.04817168e+01,7.81546480e+48,8.58656883e+50
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.25328056e+01,9.39878807e+48,1.47627907e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.49852566e+01,1.13525788e+49,2.54931144e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.79176094e+01,1.37296347e+49,4.40777192e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.14237724e+01,1.65895106e+49,7.61422082e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.56160302e+01,1.99980212e+49,1.31223217e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.06286397e+01,2.40295777e+49,2.25424729e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.66221291e+01,2.87696157e+49,3.85852430e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.37884397e+01,3.43188661e+49,6.58039361e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.23570720e+01,4.07999907e+49,1.11843505e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.26024360e+01,4.83667865e+49,1.89552580e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,7.48526385e+01,5.72162520e+49,3.20577940e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,8.94999916e+01,6.76039936e+49,5.41524788e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.07013576e+02,7.98660027e+49,9.14617908e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.27954262e+02,9.44385156e+49,1.54617507e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.52992675e+02,1.11895633e+50,2.61911408e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.82930667e+02,1.32999149e+50,4.45063421e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.18727002e+02,1.58774758e+50,7.59602282e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.61528053e+02,1.90649805e+50,1.30398600e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.12704522e+02,2.30399179e+50,2.25293806e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.73895332e+02,2.78101050e+50,3.88778926e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.47060114e+02,2.82863908e+50,5.65339573e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.34541964e+02,2.13558554e+50,6.10211773e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.39142484e+02,1.46844897e+50,5.99865978e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,7.64211498e+02,9.82492866e+49,5.73794711e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,9.13754331e+02,6.52538885e+49,5.44835370e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.09256008e+03,4.32593988e+49,5.16382052e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.30635500e+03,2.86655806e+49,4.89196300e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.56198584e+03,1.89926538e+49,4.63382722e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.86763917e+03,1.25828698e+49,4.38900069e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.23310351e+03,8.33574899e+48,4.15683069e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.67008283e+03,5.52176472e+48,3.93665511e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.19257138e+03,3.65742988e+48,3.72783980e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.81730180e+03,2.42233960e+48,3.52978313e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.56428104e+03,1.60417088e+48,3.34191488e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.45743107e+03,1.06222875e+48,3.16369471e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.52535495e+03,7.03286149e+47,2.99461051e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,7.80225286e+03,4.65572073e+47,2.83417696e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,9.32901738e+03,3.08160022e+47,2.68193410e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.11545430e+04,2.03935687e+47,2.53744594e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.33372921e+04,1.34936693e+47,2.40029926e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.59471671e+04,8.92644141e+46,2.27010241e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.90677490e+04,5.90376192e+46,2.14648416e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.27989742e+04,3.90365359e+46,2.02909269e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.72603350e+04,2.58044383e+46,1.91759455e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.25947061e+04,1.70524137e+46,1.81167378e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.89729204e+04,1.12650202e+46,1.71103100e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.65992398e+04,7.43905438e+45,1.61538259e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.57178966e+04,4.91050986e+45,1.52445993e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.66209151e+04,3.23996501e+45,1.43800868e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,7.96574638e+04,2.13667698e+45,1.35578811e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,9.52450372e+04,1.40831611e+45,1.27757046e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.13882826e+05,9.27683492e+44,1.20314038e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.36167705e+05,6.10676381e+44,1.13229440e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.62813345e+05,4.01702501e+44,1.06484044e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.94673071e+05,2.64026543e+44,1.00059735e+55
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.32767189e+05,1.73382207e+44,9.39394579e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.78315659e+05,1.13745963e+44,8.81071748e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.32777169e+05,7.45415930e+43,8.25478405e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.97895845e+05,4.87915842e+43,7.72473747e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.75757108e+05,3.18949820e+43,7.21926415e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.68854459e+05,2.08196513e+43,6.73714329e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.80169334e+05,1.35685998e+43,6.27724573e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,8.13266585e+05,8.82750330e+42,5.83853309e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,9.72408642e+05,5.73200117e+42,5.42005745e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.16269202e+06,3.71413324e+42,5.02096115e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.39021052e+06,2.40105149e+42,4.64047692e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.66225043e+06,1.54824810e+42,4.27792791e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.98752378e+06,9.95564021e+41,3.93272756e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.37644745e+06,6.38225261e+41,3.60437874e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.84147668e+06,4.07787486e+41,3.29247197e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.39750400e+06,2.59609555e+41,2.99668178e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.06233616e+06,1.64626495e+41,2.71676109e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.85726434e+06,1.03951650e+41,2.45253304e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.80774608e+06,6.53390352e+40,2.20388007e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.94422048e+06,4.08676848e+40,1.97072959e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,8.30308306e+06,2.54279887e+40,1.75303576e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,9.92785130e+06,1.57337901e+40,1.55075746e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.18705583e+07,9.67874271e+39,1.36383312e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.41934191e+07,5.91777322e+39,1.19215402e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.69708231e+07,3.59550737e+39,1.03553790e+54
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.02917166e+07,2.17048448e+39,8.93705148e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.42624509e+07,1.30168769e+39,7.66259967e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.90101884e+07,7.75531485e+38,6.52680344e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.46869753e+07,4.59046814e+38,5.52318817e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.14746101e+07,2.69981173e+38,4.64406301e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.95904664e+07,1.57797711e+38,3.88058396e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.92944540e+07,9.16729056e+37,3.22306560e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,7.08973423e+07,5.29511078e+37,2.66155203e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,8.47707130e+07,3.04224144e+37,2.18617715e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.01358860e+08,1.73949816e+37,1.78709405e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.21193017e+08,9.90234046e+36,1.45443076e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.44908373e+08,5.61310159e+36,1.17866357e+53
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.73264409e+08,3.16830736e+36,9.51143462e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.07169225e+08,1.78085865e+36,7.64328289e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.47708621e+08,9.96904280e+35,6.11696091e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.96180869e+08,5.55827100e+35,4.87588804e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.54138289e+08,3.08669682e+35,3.87114772e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.23436963e+08,1.70713673e+35,3.06087671e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.06296175e+08,9.40038212e+34,2.40965463e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.05369488e+08,5.15132333e+34,1.88781688e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,7.23829716e+08,2.80712271e+34,1.47073428e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,8.65470541e+08,1.51942336e+34,1.13810775e+52
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.03482800e+09,8.15515258e+33,8.73309999e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.23732575e+09,4.32921302e+33,6.62791698e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.47944878e+09,2.26409936e+33,4.95558978e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,1.76895104e+09,1.15915695e+33,3.62721977e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.11510385e+09,5.74717618e+32,2.57109368e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,2.52899270e+09,2.70398781e+32,1.72941763e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.02387237e+09,1.16361618e+32,1.06398784e+51
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,3.61559135e+09,4.68256150e+31,6.12127889e+50
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,4.32309938e+09,1.74830815e+31,3.26744601e+50
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,5.16905437e+09,5.74583826e+30,1.53523760e+50
wind,fullhide_1d,1.00000000e+07,9.42249237e+06,3.37917321e+18,6.18054797e+09,1.48152432e+30,5.65930042e+49
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.00000000e+00,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.58704757e+00,6.10946243e+46,7.86099047e+47
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.28897008e+00,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.12824657e+00,8.13316565e+46,2.13893415e+48
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.13175479e+00,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.33163203e+00,1.46337310e+47,7.86604428e+48
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,8.76630428e+00,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.04817168e+01,1.92396970e+47,2.11379600e+49
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.25328056e+01,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.49852566e+01,2.03556877e+47,4.57103080e+49
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.79176094e+01,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.14237724e+01,1.51627800e+47,6.95938281e+49
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.56160302e+01,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.06286397e+01,2.15347305e+47,2.02020228e+50
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.66221291e+01,3.39154850e+48,4.54867817e+51
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.37884397e+01,3.17523456e+48,6.08828192e+51
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.23570720e+01,9.16470611e+47,2.51228697e+51
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.26024360e+01,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.48526385e+01,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,8.94999916e+01,4.31320813e+45,3.45498690e+49
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.07013576e+02,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.27954262e+02,6.68486394e+45,1.09446553e+50
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.52992675e+02,0.00000000e+00,0.00000000e+00
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.82930667e+02,3.12369633e+45,1.04530216e+50
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.18727002e+02,3.47951737e+45,1.66465335e+50
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.61528053e+02,6.10321148e+45,4.17440883e+50
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.12704522e+02,7.87627625e+45,7.70174729e+50
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.73895332e+02,1.04272337e+46,1.45770349e+51
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.47060114e+02,1.30882236e+46,2.61584830e+51
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.34541964e+02,1.58891708e+46,4.54009400e+51
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.39142484e+02,1.88286295e+46,7.69155379e+51
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.64211498e+02,2.23009487e+46,1.30241825e+52
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,9.13754331e+02,2.61831259e+46,2.18615219e+52
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.09256008e+03,3.05154441e+46,3.64259053e+52
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.30635500e+03,3.55790997e+46,6.07179886e+52
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.56198584e+03,4.10717975e+46,1.00206962e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.86763917e+03,4.84302934e+46,1.68928547e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.23310351e+03,5.69433717e+46,2.83962432e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.67008283e+03,6.75445213e+46,4.81548016e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.19257138e+03,8.31238013e+46,8.47240343e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.81730180e+03,1.08307167e+47,1.57822962e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.56428104e+03,1.55232952e+47,3.23391553e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.45743107e+03,2.71314722e+47,8.08071665e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.52535495e+03,2.19727440e+47,9.35605091e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.80225286e+03,1.36915702e+47,8.33476388e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,9.32901738e+03,8.47307158e+46,7.37416209e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.11545430e+04,5.20706325e+46,6.47882754e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.33372921e+04,3.17736217e+46,5.65199865e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.59471671e+04,1.92613163e+46,4.89838655e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.90677490e+04,1.16053796e+46,4.21947290e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.27989742e+04,6.94945151e+45,3.61227782e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.72603350e+04,4.13798969e+45,3.07504717e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.25947061e+04,2.44994978e+45,2.60286307e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.89729204e+04,1.44359539e+45,2.19266047e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.65992398e+04,8.45699501e+44,1.83642729e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.57178966e+04,4.92929600e+44,1.53029206e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.66209151e+04,2.85737716e+44,1.26820294e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.96574638e+04,1.64761327e+44,1.04546195e+54
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,9.52450372e+04,9.46426572e+43,8.58561950e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.13882826e+05,5.41098162e+43,7.01766339e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.36167705e+05,3.08032879e+43,5.71143596e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.62813345e+05,1.74709590e+43,4.63123419e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.94673071e+05,9.88786268e+42,3.74726310e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.32767189e+05,5.58302439e+42,3.02491411e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.78315659e+05,3.14373846e+42,2.43512743e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.32777169e+05,1.76616907e+42,1.95586701e+53
wind,dg_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.97895845e+05,9.90208911e+41,1.56770968e+53
