case,solver,component,band,frequency_hz,time_s,flux_mjy
nojump,dg_1d,total,R band,4.560000000000e+14,3.124185713603e+06,1.481549732982e-28
nojump,dg_1d,total,R band,4.560000000000e+14,3.792690190732e+06,1.072601372440e-28
nojump,dg_1d,total,R band,4.560000000000e+14,4.604239376759e+06,7.768724316593e-29
nojump,dg_1d,total,R band,4.560000000000e+14,5.589441576403e+06,5.639461740254e-29
nojump,dg_1d,total,R band,4.560000000000e+14,6.785454573394e+06,4.106465117001e-29
nojump,dg_1d,total,R band,4.560000000000e+14,8.237387069571e+06,2.996117987852e-29
nojump,dg_1d,total,R band,4.560000000000e+14,1.000000000000e+07,2.187036637312e-29
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.000000000000e-01,3.550128785157e-28
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.213977189070e-01,5.786755469023e-28
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.473740615582e-01,9.760266000725e-28
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.789087489923e-01,1.702394533072e-27
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.171911402017e-01,3.040836810150e-27
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.636650898730e-01,5.524174029421e-27
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.200834046600e-01,1.015956412222e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.885739518571e-01,1.897792860017e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.717199138213e-01,3.568120228695e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,5.726572150092e-01,6.707606403746e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,6.951927961776e-01,1.245402026002e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,8.439481965654e-01,2.249110164903e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.024533859387e+00,3.893199523666e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.243760734726e+00,6.367896543543e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.509897160618e+00,9.754427324913e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.832980710832e+00,1.393806886347e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.225196770956e+00,1.854569731003e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.701338121133e+00,2.318883865013e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.279362859021e+00,2.755930722335e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.981071705535e+00,3.140765704023e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.832930238572e+00,3.463194103957e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,5.867067065993e+00,3.714894375080e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,7.122485584860e+00,3.910245400932e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,8.646535029500e+00,4.051702777290e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.049669629031e+01,4.147805843971e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.274274985703e+01,4.208992731276e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.546940765246e+01,4.226217216441e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.877950801851e+01,4.219833079695e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.279789435644e+01,4.191738674359e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.767612370754e+01,4.146419099406e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.359818286284e+01,4.086871815792e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.078742758969e+01,4.014100976225e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.951500669473e+01,3.918566440438e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,6.011008864406e+01,3.812640613780e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,7.297227644686e+01,3.698420127639e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,8.858667904101e+01,3.575546198876e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.075422076113e+02,3.440043855188e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.305537869023e+02,3.282846011834e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.584893192461e+02,3.101123165073e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.924024182760e+02,2.904311775431e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.335721469090e+02,2.694948483802e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.835512583497e+02,2.471052644469e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.442247595686e+02,2.234091714719e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.178810060294e+02,1.985400232703e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,5.072980090654e+02,1.728101911864e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,6.158482110660e+02,1.482728692960e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,7.476256801638e+02,1.254504956882e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,9.076005216818e+02,1.047228804061e-24
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.101806330110e+03,8.625560307432e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.337567751526e+03,7.008820544112e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.623776739189e+03,5.626864444626e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.971227921518e+03,4.480473727664e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.393025731180e+03,3.543306580132e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.905078650511e+03,2.786588441469e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.526699214175e+03,2.182646143608e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.281332398719e+03,1.704062024226e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,5.197439870872e+03,1.324297052626e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,6.309573444802e+03,1.021013975866e-25
nojump,dg_1d,total,1 keV,2.417989242000e+17,7.659678234752e+03,7.743407309244e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,9.298674652605e+03,5.698229835859e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.128837891685e+04,4.012945819635e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.370383450663e+04,2.696239267875e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.663614249384e+04,1.744407035929e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.019589750164e+04,1.103117868301e-26
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.451735887979e+04,6.919453149123e-27
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.976351441631e+04,4.339367654248e-27
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.613222756796e+04,2.736875829897e-27
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.386370005780e+04,1.739281247805e-27
nojump,dg_1d,total,1 keV,2.417989242000e+17,5.324953129838e+04,1.112932928118e-27
nojump,dg_1d,total,1 keV,2.417989242000e+17,6.464371632490e+04,7.151324711055e-28
nojump,dg_1d,total,1 keV,2.417989242000e+17,7.847599703515e+04,4.629880174592e-28
nojump,dg_1d,total,1 keV,2.417989242000e+17,9.526807029020e+04,3.024539207453e-28
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.156532641790e+05,1.983481598912e-28
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.404004245548e+05,1.309884380340e-28
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.704429127453e+05,8.658177558640e-29
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.069138081115e+05,5.734187794216e-29
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.511886431510e+05,3.832842812591e-29
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.049372829387e+05,2.562132060135e-29
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.701869055846e+05,1.721516494373e-29
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.493984590722e+05,1.163842836698e-29
nojump,dg_1d,total,1 keV,2.417989242000e+17,5.455594781169e+05,7.860738642445e-30
nojump,dg_1d,total,1 keV,2.417989242000e+17,6.622967617148e+05,5.327812648841e-30
nojump,dg_1d,total,1 keV,2.417989242000e+17,8.040131611168e+05,3.657204201810e-30
nojump,dg_1d,total,1 keV,2.417989242000e+17,9.760536373079e+05,2.527758927138e-30
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.184906851001e+06,1.731159511141e-30
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.438449888288e+06,1.187964431372e-30
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.746245352002e+06,8.203973587296e-31
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.119902023850e+06,5.684419680051e-31
nojump,dg_1d,total,1 keV,2.417989242000e+17,2.573512700017e+06,3.964778098691e-31
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.124185713603e+06,2.763360279706e-31
nojump,dg_1d,total,1 keV,2.417989242000e+17,3.792690190732e+06,1.966768852563e-31
nojump,dg_1d,total,1 keV,2.417989242000e+17,4.604239376759e+06,1.376056988894e-31
nojump,dg_1d,total,1 keV,2.417989242000e+17,5.589441576403e+06,9.715142909114e-32
nojump,dg_1d,total,1 keV,2.417989242000e+17,6.785454573394e+06,6.933157314225e-32
nojump,dg_1d,total,1 keV,2.417989242000e+17,8.237387069571e+06,4.934404527767e-32
nojump,dg_1d,total,1 keV,2.417989242000e+17,1.000000000000e+07,3.492781423476e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.000000000000e-01,8.427310786485e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.213977189070e-01,1.199562482177e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.473740615582e-01,1.712971100542e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.789087489923e-01,2.463014089596e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.171911402017e-01,3.553903841270e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.636650898730e-01,5.116254550710e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.200834046600e-01,7.385707512444e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.885739518571e-01,1.064218469429e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.717199138213e-01,1.518733839337e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,5.726572150092e-01,2.140389193479e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,6.951927961776e-01,2.949918869530e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,8.439481965654e-01,3.916994012439e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.024533859387e+00,4.936082872378e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.243760734726e+00,5.824028300632e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.509897160618e+00,6.383610838903e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.832980710832e+00,6.487004154208e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.225196770956e+00,6.172414158909e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.701338121133e+00,5.575467945297e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.279362859021e+00,4.843561471913e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.981071705535e+00,4.067014894323e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.832930238572e+00,3.339828225718e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,5.867067065993e+00,2.701188708810e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,7.122485584860e+00,2.157215047679e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,8.646535029500e+00,1.706946507018e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.049669629031e+01,1.340852951788e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.274274985703e+01,1.048865083057e-27
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.546940765246e+01,8.149699928601e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.877950801851e+01,6.318903852938e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.279789435644e+01,4.886085212271e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.767612370754e+01,3.770328762531e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.359818286284e+01,2.898955503516e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.078742758969e+01,2.227942201083e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.951500669473e+01,1.708245278778e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,6.011008864406e+01,1.307391332045e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,7.297227644686e+01,1.000639109382e-28
nojump,dg_1d,total,100 MeV,2.417989242000e+22,8.858667904101e+01,7.657927755904e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.075422076113e+02,5.856013795360e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.305537869023e+02,4.480464573509e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.584893192461e+02,3.427594801321e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.924024182760e+02,2.617390120885e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.335721469090e+02,2.003844475934e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.835512583497e+02,1.533848100945e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.442247595686e+02,1.173781480320e-29
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.178810060294e+02,8.983751264565e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,5.072980090654e+02,6.875952505054e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,6.158482110660e+02,5.267928079615e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,7.476256801638e+02,4.039882917037e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,9.076005216818e+02,3.100677108962e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.101806330110e+03,2.381116484832e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.337567751526e+03,1.829352050590e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.623776739189e+03,1.406816235305e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.971227921518e+03,1.083975632285e-30
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.393025731180e+03,8.373483318804e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.905078650511e+03,6.486864915106e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.526699214175e+03,5.050862747786e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.281332398719e+03,3.962253459456e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,5.197439870872e+03,3.128642064803e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,6.309573444802e+03,2.485588385990e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,7.659678234752e+03,1.979507975985e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,9.298674652605e+03,1.573973007569e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.128837891685e+04,1.246928910476e-31
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.370383450663e+04,9.880707103789e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.663614249384e+04,7.873817289689e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.019589750164e+04,6.249995731033e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.451735887979e+04,4.977112216453e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.976351441631e+04,3.876869441338e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.613222756796e+04,2.921673552250e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.386370005780e+04,2.153440473998e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,5.324953129838e+04,1.540175184148e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,6.464371632490e+04,1.080399340715e-32
nojump,dg_1d,total,100 MeV,2.417989242000e+22,7.847599703515e+04,7.483935400429e-33
nojump,dg_1d,total,100 MeV,2.417989242000e+22,9.526807029020e+04,5.121331058879e-33
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.156532641790e+05,3.487646885436e-33
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.404004245548e+05,2.370410797779e-33
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.704429127453e+05,1.599873732054e-33
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.069138081115e+05,1.074941283989e-33
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.511886431510e+05,7.212450621210e-34
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.049372829387e+05,4.817914549860e-34
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.701869055846e+05,3.214556623511e-34
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.493984590722e+05,2.141419298242e-34
nojump,dg_1d,total,100 MeV,2.417989242000e+22,5.455594781169e+05,1.420982345210e-34
nojump,dg_1d,total,100 MeV,2.417989242000e+22,6.622967617148e+05,9.425926328418e-35
nojump,dg_1d,total,100 MeV,2.417989242000e+22,8.040131611168e+05,6.275139180824e-35
nojump,dg_1d,total,100 MeV,2.417989242000e+22,9.760536373079e+05,4.184801954837e-35
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.184906851001e+06,2.774177535392e-35
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.438449888288e+06,1.834331043615e-35
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.746245352002e+06,1.210314103599e-35
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.119902023850e+06,7.970222953722e-36
nojump,dg_1d,total,100 MeV,2.417989242000e+22,2.573512700017e+06,5.240378838812e-36
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.124185713603e+06,3.456505216705e-36
nojump,dg_1d,total,100 MeV,2.417989242000e+22,3.792690190732e+06,2.297940000463e-36
nojump,dg_1d,total,100 MeV,2.417989242000e+22,4.604239376759e+06,1.516899855380e-36
nojump,dg_1d,total,100 MeV,2.417989242000e+22,5.589441576403e+06,1.001361233311e-36
nojump,dg_1d,total,100 MeV,2.417989242000e+22,6.785454573394e+06,6.613268607781e-37
nojump,dg_1d,total,100 MeV,2.417989242000e+22,8.237387069571e+06,4.351917542669e-37
nojump,dg_1d,total,100 MeV,2.417989242000e+22,1.000000000000e+07,2.853563413895e-37
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.000000000000e-01,1.240019381832e-30
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.213977189070e-01,2.023902756102e-30
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.473740615582e-01,3.418885864278e-30
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.789087489923e-01,5.974327144992e-30
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,2.171911402017e-01,1.069618771781e-29
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,2.636650898730e-01,1.948749846359e-29
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,3.200834046600e-01,3.597185290755e-29
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,3.885739518571e-01,6.752606967724e-29
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,4.717199138213e-01,1.277798120715e-28
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,5.726572150092e-01,2.422694109265e-28
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,6.951927961776e-01,4.548383090568e-28
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,8.439481965654e-01,8.332315611781e-28
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.024533859387e+00,1.469282411778e-27
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.243760734726e+00,2.461942488879e-27
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.509897160618e+00,3.891652202152e-27
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.832980710832e+00,5.785793368247e-27
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,2.225196770956e+00,8.079978547829e-27
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,2.701338121133e+00,1.067989269959e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,3.279362859021e+00,1.348220886513e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,3.981071705535e+00,1.638982612178e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,4.832930238572e+00,1.928765390934e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,5.867067065993e+00,2.213312650312e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,7.122485584860e+00,2.491573760640e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,8.646535029500e+00,2.758902214655e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.049669629031e+01,3.015484132533e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.274274985703e+01,3.261180417302e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.546940765246e+01,3.489625185766e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.877950801851e+01,3.708851643664e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,2.279789435644e+01,3.916800666273e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,2.767612370754e+01,4.114988889633e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,3.359818286284e+01,4.303850629458e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,4.078742758969e+01,4.484371809974e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,4.951500669473e+01,4.655389355772e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,6.011008864406e+01,4.821579935913e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,7.297227644686e+01,4.985390207967e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,8.858667904101e+01,5.148942042160e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.075422076113e+02,5.311830639897e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.305537869023e+02,5.474636563935e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.584893192461e+02,5.641032328836e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.924024182760e+02,5.812958225087e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,2.335721469090e+02,5.994871859459e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,2.835512583497e+02,6.182773311370e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,3.442247595686e+02,6.376590301315e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,4.178810060294e+02,6.581772910334e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,5.072980090654e+02,6.805749263763e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,6.158482110660e+02,7.057391311229e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,7.476256801638e+02,7.314395584825e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,9.076005216818e+02,7.580772327295e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.101806330110e+03,7.864913017834e-26
nojump,dg_1d,sync,10 GHz,1.000000000000e+10,1.337567751526e+03,8.180383767529e-26
